lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
13715148	-3165309	500	26	7	112	7.4344	23.3708	15.0917	46.4359	642.4755	38.8	6.3	32.5	30.7667	20.35	30.7667	14.95	277	57	8	65.4246	136	34	136	39	Alternanthera sessilis, Atalaya hemiglauca, Bulbine alata, Calotis porphyroglossa, Centaurium tenuiflorum, Centipeda minima, Chenopodium auricomum, Crinum flaccidum, Cullen cinereum, Daucus glochidiatus, Duma florulenta, Epaltes cunninghamii, Eragrostis setifolia, Eremophila bignoniflora, Eucalyptus coolabah, Euphorbia drummondii, Goodenia megasepala, Haloragis glauca, Maireana aphylla, Marsilea, Mimulus gracilis, Plantago drummondii, Sclerolaena muricata, Senecio depressicola, Stemodia glabella, Streptoglossa adscendens
14050525	-2172859	500	12	7	775	10.5044	20.45	9.25	53.7791	290.2663	28.5	11.3	17.2	23.2833	19.0167	23.5833	16.4833	2308	556	29	87.4354	1270	119	949	233	Azolla, Baumea, Fuirena umbellata, Hibiscus diversifolius, Lantana camara, Leersia hexandra, Lepironia articulata, Limnophila aromatica, Ludwigia octovalvis, Melinis minutiflora, Philydrum lanuginosum, Phragmites australis
13850827	-1861640	500	24	7	72	6.4223	26.0792	12.8417	62.037	233.807	35.6	14.9	20.7	27.9167	23.4833	28.5667	22.8	1215	328	1	120.8441	860	11	525	14	Acacia crassicarpa, Adenanthera abrosperma, Alphitonia pomaderroides, Aristida, Banksia dentata, Corymbia clarksoniana, Cymbopogon refractus, Cyperus, Ectrosia leporina, Eriachne, Fimbristylis, Melaleuca stenostachya, Melaleuca viridiflora, Neofabricia mjoebergii, Panicum, Parinari nonda, Paspalidium, Persoonia falcata, Petalostigma pubescens, Samadera, Schizachyrium pachyarthron, Syzygium eucalyptoides, Thaumastochloa, Thryptomene oligandra
13593643	-2392165	500	10	7	54	8.8398	26.2292	14.5417	54.8742	411.5904	38	11.5	26.5	30.1167	22.15	30.5	20.4833	605	167	2	118.1476	417	10	307	12	Alternanthera sessilis, Asteraceae, Boerhavia repens, Cynodon dactylon, Dentella minutissima, Euphorbia, Glinus lotoides, Heliotropium ovalifolium, Phyllanthus, Xanthium strumarium
13412828	-2333808	500	22	7	101	8.026	26.5458	14.0917	54.6189	407.4112	37.9	12.1	25.8	29.6667	22.2333	30.7	20.7667	623	155	3	112.0188	411	11	306	12	Acacia chisholmii, Acacia wickhamii, Antidesma ghaesembilla, Aristida, Aristida ingrata, Bonamia media, Cajanus pubescens, Carissa spinarum, Cleome viscosa, Corymbia dichromophloia, Cymbopogon bombycinus, Enneapogon avenaceus, Enneapogon polyphyllus, Eucalyptus pruinosa, Heliotropium, Hibiscus sturtii, Indigofera linifolia, Lysiphyllum cunninghamii, Polycarpaea corymbosa, Schizachyrium fragile, Solanum ellipticum, Terminalia canescens
13343946	-2251251	500	11	7	109	3.2502	26.6292	13.7417	55.1874	390.806	37.4	12.5	24.9	29.65	22.5	30.5333	21.05	721	181	1	114.4027	485	8	343	10	Acacia asperulacea, Acacia drepanocarpa, Corymbia dichromophloia, Corymbia ferruginea, Hibiscus brachychlaenus, Indigofera, Polycarpaea corymbosa, Scaevola glutinosa, Sida, Sporobolus australasicus, Triodia pungens
14024802	-2185174	500	43	7	1053	3.9437	19.8083	10.3667	56.036	293.4655	28.6	10.1	18.5	22.5667	16.6833	22.95	15.8	1463	486	9	129.098	1069	36	994	45	Acacia calyculata, Acacia falcata, Acacia flavescens, Allocasuarina littoralis, Alloteropsis semialata, Arundinella setosa, Capparis canescens, Cleistochloa subjuncea, Coelorachis rottboellioides, Corymbia abergiana, Corymbia citriodora, Corymbia intermedia, Crotalaria montana, Cyanthillium cinereum, Cyperus, Desmodium rhytidophyllum, Eucalyptus granitica, Eucalyptus portuensis, Eucalyptus reducta, Galactia tenuiflora, Glycine cyrtoloba, Hakea plurinervia, Heteropogon triticeus, Hibbertia longifolia, Hovea nana, Lagenophora stipitata, Lepidosperma laterale, Lomandra longifolia, Lomandra multiflora, Panicum simile, Phyllanthus, Phyllanthus virgatus, Pimelea linifolia, Platysace valida, Polygala, Rostellularia adscendens, Stylidium graminifolium, Syncarpia glomulifera, Tephrosia, Themeda triandra, Thysanotus, Wedelia asperrima, Zornia
13588250	-2215747	500	8	7	2	2.0502	27.1375	11.775	55.8057	314.1447	36.1	15	21.1	29.3667	23.8833	30.3	22.6333	837	238	1	127.8268	609	7	398	11	Alternanthera sessilis, Cyperus iria, Leptochloa fusca, Sporobolus australasicus, Sporobolus coromandelianus, Tecticornia pergranulata, Trianthema triquetra, Xerochloa imberbis
13683578	-2008555	500	21	7	17	3.9243	27.2167	12.0667	59.4417	248.6905	36.2	15.9	20.3	29.3667	23.6333	29.8	23.6333	1125	299	1	123.6325	793	7	569	7	Aristida, Capparis, Corymbia polycarpa, Crinum, Cyperus eragrostis, Cyperus pulchellus, Eragrostis, Eriachne, Eriocaulon, Eucalyptus chlorophylla, Eucalyptus microtheca, Eulalia, Fimbristylis, Goodenia, Grevillea striata, Melaleuca citrolens, Nymphoides, Panicum, Pseudoraphis spinescens, Schizachyrium, Sorghum plumosum
13652423	-2065489	500	10	7	8	2.37	27.0958	11.7083	57.3938	269.5489	35.9	15.5	20.4	28.8667	24.2	29.85	23.2	998	285	1	127.5332	717	8	504	9	Cyperus, Dichanthium, Ectrosia leporina, Eragrostis concinna, Eriachne burkittii, Eucalyptus microtheca, Fimbristylis, Oryza australiensis, Panicum, Poaceae
13368705	-2545706	500	24	7	259	3.4523	25.2875	14.2917	50.6797	500.1006	37.7	9.5	28.2	30.5	18.4167	30.5	18.4167	439	101	3	97.3035	271	15	271	15	Acacia, Acacia chisholmii, Aristida hygrometrica, Bonamia media, Crotalaria, Davenportia davenportii, Dodonaea coriacea, Euphorbia, Gastrolobium grandiflorum, Heliotropium styotrichum, Hibiscus brachychlaenus, Indigofera, Melhania, Paraneurachne, Polymeria ambigua, Scaevola, Senna artemisioides, Sida, Spermacoce auriculata, Trianthema pilosa, Triodia pungens, Triumfetta micracantha, Waltheria indica, Zornia
13316207	-2331858	500	18	7	263	1.5507	25.8708	14.1917	53.3521	435.2401	37.7	11.1	26.6	30.0833	21.3167	30.2833	19.7167	557	142	1	110.5271	366	9	277	12	Acacia asperulacea, Acacia calligera, Acacia hammondii, Acacia monticola, Corymbia dichromophloia, Distichostemon hispidulus, Dodonaea barklyana, Eriachne, Grevillea dryandri, Grevillea wickhamii, Hybanthus aurantiacus, Petalostigma quadriloculare, Polycarpaea corymbosa, Scaevola ovalifolia, Schizachyrium fragile, Sida fibulifera, Triodia bitextura, Yakirra
13926039	-2421252	500	22	7	761	7.1631	21.6167	13.4833	54.1499	402.0421	32.9	8	24.9	25.8667	17.5333	25.8667	16.1333	764	207	8	104.8468	485	29	485	30	Bursaria, Chamaecrista, Chrysopogon benthamianus, Corymbia dallachiana, Corymbia peltata, Cymbopogon bombycinus, Denhamia cunninghamii, Enneapogon lindleyanus, Eucalyptus exilipes, Eucalyptus shirleyi, Galactia muelleri, Glossocardia refracta, Grewia retusifolia, Hakea chordophyila, Heteropogon contortus, Heteropogon triticeus, Indigofera hirsuta, Setaria surgens, Tephrosia filipes, Themeda triandra, Uraria, Wedelia spilanthoides
14051162	-2500792	500	21	7	434	11	22.7583	12.25	52.1277	401.0942	33.4	9.9	23.5	27.0833	18.5833	27.0833	17.2833	679	177	10	92.5957	392	35	392	37	Aristida calycina, Bursaria incana, Chrysopogon benthamianus, Corymbia dallachiana, Corymbia erythrophloia, Corymbia plena, Denhamia cunninghamii, Enneapogon polyphyllus, Eragrostis lacunaria, Erythroxylum australe, Eucalyptus crebra, Glycine tomentella, Grewia retusifolia, Heteropogon contortus, Indigofera linnaei, Panicum effusum, Psydrax johnsonii, Sida atherophora, Sida hackettiana, Teucrium argutum, Wedelia spilanthoides
13386285	-2518062	500	31	7	297	3.2556	25.0375	15.0917	52.2203	495.2462	37.6	8.7	28.9	30.1667	18.2333	30.1667	18.2333	477	114	2	101.7746	304	15	304	15	Abutilon otocarpum, Acacia aneura, Acacia chisholmii, Aristida calycina, Aristida hygrometrica, Aristida inaequiglumis, Aristida pruinosa, Bonamia pannosa, Bulbostylis barbata, Cassytha, Cleome viscosa, Corchorus sidoides, Digitaria brownii, Ehretia saligna, Enneapogon lindleyanus, Enneapogon polyphyllus, Eriachne, Eucalyptus leucophloia, Maireana villosa, Mukia maderaspatana, Paspalidium rarum, Polycarpaea corymbosa, Portulaca oleracea, Pterocaulon serrulatum, Schizachyrium fragile, Senna artemisioides, Senna notabilis, Setaria surgens, Sida, Sporobolus australasicus, Triodia pungens
14233695	-2681217	500	13	7	242	8.606	23.1542	13.8583	53.7145	434.2468	34.5	8.7	25.8	27.7833	18.65	27.7833	17.2	576	113	11	67.0285	283	46	283	55	Abutilon oxycarpum, Acacia catenulata, Aristida calycina, Boerhavia repens, Canthium, Commelina lanceolata, Corymbia dallachiana, Crinum flaccidum, Harrisia martinii, Hibiscus sturtii, Panicum effusum, Solanum ellipticum, Tinospora smilacina
14030765	-2228415	500	36	7	677	6.8505	21.1458	10.4083	53.9292	320.493	30.2	10.9	19.3	24.1667	19.7333	24.5833	16.7833	1636	322	20	74.1701	789	78	770	147	Aristida queenslandica, Arundinella nepalensis, Breynia oblongifolia, Chamaecrista mimosoides, Cheilanthes caudata, Cheilanthes sieberi, Corymbia clarksoniana, Denhamia disperma, Dianella caerulea, Emilia sonchifolia, Epacridaceae, Eragrostis, Eucalyptus crebra, Eucalyptus portuensis, Eucalyptus shirleyi, Fabaceae, Flemingia parviflora, Gonocarpus acanthocarpus, Heteropogon contortus, Heteropogon triticeus, Imperata cylindrica, Indigofera, Lophostemon suaveolens, Pimelea, Poaceae, Praxelis clematidea, Prostanthera, Pterocaulon redolens, Rostellularia adscendens, Schelhammera multiflora, Spermacoce, Tephrosia filipes, Themeda triandra, Veronica plebeia, Wahlenbergia, Zornia prostrata
14303609	-2521625	500	17	7	41	7.7981	23.9958	9.5917	51.0195	331.165	32	13.2	18.8	27.25	20.3333	27.5667	19.45	1031	216	15	84.5183	576	54	550	55	Acacia salicina, Allocasuarina luehmannii, Aristida queenslandica, Calandrinia uniflora, Capparis, Commelina, Cyperus, Denhamia cunninghamii, Evolvulus alsinoides, Hedyotis, Hybanthus enneaspermus, Melaleuca viridiflora, Petalostigma pubescens, Phyllanthus virgatus, Polycarpaea breviflora, Sorghum, Stylosanthes
14673334	-3199903	500	61	7	348	1.2535	19.2292	11.8583	51.3348	419.813	29.7	6.6	23.1	23.9167	13.5833	23.9167	13.5833	862	134	26	51.0846	373	102	373	102	Acacia maidenii, Adiantum hispidulum, Alphitonia excelsa, Angophora subvelutina, Aristida gracilipes, Bothriochloa decipiens, Brachychiton populneus, Brachyscome microcarpa, Breynia oblongifolia, Brunoniella australis, Cayratia clematidea, Cenchrus caliculatus, Cheilanthes distans, Cheilanthes sieberi, Chloris truncata, Chrysocephalum apiculatum, Corymbia erythrophloia, Corymbia tessellaris, Crotalaria montana, Cyanthillium cinereum, Cymbopogon refractus, Cyperus exaltatus, Cyperus gracilis, Desmodium rhytidophyllum, Dianella brevipedunculata, Digitaria parviflora, Eragrostis spartinoides, Eremophila debilis, Erigeron canadensis, Eucalyptus crebra, Eucalyptus melanophloia, Eustrephus latifolius, Ficus opposita, Fimbristylis dichotoma, Glossocardia bidens, Glycine tabacina, Grewia latifolia, Hybanthus enneaspermus, Hypericum gramineum, Jasminum simplicifolium, Lespedeza cuneata, Lomandra longifolia, Lophostemon suaveolens, Melaleuca bracteata, Mentha diemenica, Ophioglossum pendulum, Oxalis corniculata, Panicum effusum, Poa labillardierei, Polymeria calycina, Rhynchosia minima, Rostellularia adscendens, Sida cordifolia, Sida rhombifolia, Sigesbeckia orientalis, Sorghum leiocladum, Sporobolus elongatus, Themeda triandra, Tricoryne elatior, Urochloa panicoides, Wedelia spilanthoides
14016272	-2340332	500	23	7	522	7.6258	22.3375	12.1583	54.5217	359.2804	32.4	10.1	22.3	26.1167	18.5833	26.1167	17.4	882	255	7	102.9572	540	30	540	36	Corymbia dallachiana, Corymbia erythrophloia, Crotalaria goreensis, Cyperaceae, Dichanthium sericeum, Dichanthium tenue, Digitaria, Emilia sonchifolia, Eriochloa crebra, Eucalyptus crebra, Euphorbia drummondii, Fabaceae, Grewia retusifolia, Heteropogon contortus, Indigofera linnaei, Ipomoea, Ipomoea biflora, Iseilema, Schizachyrium, Sida, Spermacoce, Themeda quadrivalvis, Themeda triandra
14545751	-2816926	500	34	7	65	2.4879	22.1667	9.0833	49.3659	338.7567	30.2	11.8	18.4	25.75	20.1333	25.9	17.6167	1223	210	26	57.9666	539	109	521	154	Acacia crassa, Acacia falciformis, Acacia julifera, Acacia leiocalyx, Ageratum conyzoides, Allocasuarina littoralis, Aristida queenslandica, Cassytha filiformis, Corymbia intermedia, Corymbia tessellaris, Crassocephalum crepidioides, Crotalaria mitchellii, Cyanthillium cinereum, Dianella caerulea, Digitaria ciliaris, Emilia sonchifolia, Entolasia whiteana, Eragrostis brownii, Eriachne pallescens, Eucalyptus crebra, Eucalyptus platyphylla, Eucalyptus portuensis, Fimbristylis dichotoma, Lantana camara, Lophostemon suaveolens, Melinis repens, Oplismenus hirtellus, Paspalidium scabrifolium, Paspalum scrobiculatum, Passiflora suberosa, Phyllanthus virgatus, Praxelis clematidea, Scleria mackaviensis, Triumfetta rhomboidea
13426712	-2597766	500	39	7	342	11	24.5625	14.425	49.7414	521.8853	37.4	8.4	29	30.05	17.4333	30.05	17.4333	420	94	5	93.3312	250	19	250	19	Acacia cambagei, Acacia chisholmii, Alternanthera, Alternanthera sessilis, Aristida pruinosa, Bothriochloa ewartiana, Carissa spinarum, Chloris pectinata, Chrysopogon benthamianus, Corymbia aparrerinja, Cyperus ixiocarpus, Dichanthium sericeum, Digitaria brownii, Enneapogon polyphyllus, Enteropogon ramosus, Eragrostis cumingii, Eragrostis elongata, Eucalyptus argillacea, Eulalia aurea, Evolvulus alsinoides, Goodenia fascicularis, Grevillea striata, Heliotropium tenuifolium, Heteropogon contortus, Hibiscus meraukensis, Indigofera colutea, Indigofera linifolia, Neptunia dimorphantha, Paspalidium constrictum, Perotis rara, Portulaca pilosa, Sida cleisocalyx, Sida fibulifera, Sida platycalyx, Sporobolus australasicus, Tephrosia, Themeda triandra, Tripogon loliiformis, Vachellia farnesiana
14740730	-3145532	500	28	7	21	4.6586	21.1125	10.375	50.3641	369.4168	30	9.4	20.6	25.2333	17	25.2333	16.1167	1229	189	37	48.6905	503	141	503	153	Acacia leiocalyx, Allocasuarina littoralis, Alloteropsis semialata, Angophora leiocarpa, Banksia integrifolia, Corymbia intermedia, Daviesia ulicina, Dianella longifolia, Eremochloa bimaculata, Eucalyptus exserta, Eucalyptus latisinensis, Fimbristylis cinnamometorum, Gompholobium pinnatum, Goodenia rotundifolia, Grevillea leiophylla, Hibbertia vestita, Lomandra longifolia, Melaleuca quinquenervia, Mirbelia rubiifolia, Panicum effusum, Paspalidium, Patersonia glabrata, Persoonia tenuifolia, Pimelea linifolia, Stylidium graminifolium, Themeda triandra, Westringia tenuicaulis, Xanthorrhoea johnsonii
13421782	-2198736	500	63	7	16	3	26.7125	11.325	51.7123	350.4032	36.1	14.2	21.9	29.2333	23.0333	30.2667	21.7	887	232	1	122.776	638	8	416	11	Acacia leptocarpa, Ammannia muelleri, Aristida holathera, Asteromyrtus symphyocarpa, Bergia pusilla, Blumea diffusa, Calandrinia quadrivalvis, Chrysopogon benthamianus, Cochlospermum gillivraei, Commelina agrostophylla, Crinum flaccidum, Cyperus aquatilis, Cyperus breviculmis, Cyperus pulchellus, Desmodium filiforme, Desmodium trichostachyum, Digitaria brownii, Drosera burmanni, Drosera indica, Eleocharis philippinensis, Eragrostis fallax, Eriachne mucronata, Eriachne stipacea, Eriocaulon depressum, Eriocaulon fistulosum, Eriocaulon nanum, Evolvulus alsinoides, Fimbristylis dichotoma, Fimbristylis modesta, Fimbristylis ovata, Fuirena arenosa, Fuirena ciliaris, Goodenia byrnesii, Goodenia chthonocephala, Grevillea striata, Hakea arborescens, Heterachne gulliveri, Hygrophila ringens, Ischaemum fragile, Lindernia subulata, Marsilea hirsuta, Melaleuca viridiflora, Mitrasacme prolifera, Mnesithea formosa, Murdannia graminea, Nymphoides exiliflora, Oldenlandia galioides, Panicum mindanaense, Petalostigma banksii, Phyllanthus sulcatus, Phyllanthus virgatus, Polygala linariifolia, Polymeria subhirsuta, Rhynchospora longisetis, Rotala diandra, Schizachyrium fragile, Scleria rugosa, Sorghum plumosum, Stackhousia intermedia, Tephrosia leptoclada, Terminalia canescens, Thaumastochloa brassii, Wrightia saligna
14808386	-3371368	500	32	7	78	11.7379	19.6583	7.7833	45.5166	348.4957	27.3	10.2	17.1	20.6833	15.6333	23.5667	15.0333	1623	211	45	37.9298	565	216	549	284	Acacia leiocalyx, Agiortia pedicellata, Angophora leiocarpa, Aotus ericoides, Austromyrtus dulcis, Banksia aemula, Caustis blakei, Caustis recurvata, Corymbia gummifera, Dillwynia retorta, Dodonaea triquetra, Elaeocarpus reticulatus, Entolasia stricta, Epacris pulchella, Eucalyptus planchoniana, Eucalyptus racemosa, Leucopogon ericoides, Leucopogon margarodes, Leucopogon pimelioides, Lomandra longifolia, Monotoca, Monotoca scoparia, Persoonia virgata, Podocarpus spinulosus, Pseudanthus orientalis, Pteridium esculentum, Ricinocarpos pinifolius, Schoenus nitens, Strangea linearis, Woollsia pungens, Xanthorrhoea johnsonii, Xanthorrhoea latifolia
14042797	-2151861	500	30	7	888	2.0403	19.875	7.9167	51.7429	273.9816	27.3	12	15.3	22.5667	16.85	22.85	16.15	1319	343	8	93.4265	789	69	731	122	Allocasuarina torulosa, Alloteropsis semialata, Arundinella setosa, Breynia oblongifolia, Capparis canescens, Chamaecrista nomame, Coelorachis rottboellioides, Corymbia citriodora, Corymbia intermedia, Crotalaria brevis, Crotalaria medicaginea, Cyanthillium cinereum, Dianella nervosa, Eremochloa bimaculata, Eremophila debilis, Eriachne, Eucalyptus crebra, Eucalyptus reducta, Flemingia parviflora, Galactia tenuiflora, Grevillea glauca, Heteropogon triticeus, Indigofera pratensis, Lomandra multiflora, Persoonia falcata, Phyllanthus virgatus, Rostellularia adscendens, Tephrosia purpurea, Themeda triandra, Wollastonia biflora
14545548	-3136339	500	30	7	379	6.5692	19.65	12.9667	50.8497	470.7441	31.5	6	25.5	24.9	13.3167	24.9	13.3167	649	92	27	44.6668	263	88	263	88	Acacia bancroftiorum, Acacia conferta, Acacia crassa, Acacia podalyriifolia, Alphitonia excelsa, Aristida, Aristida queenslandica, Calotis dentex, Cheilanthes distans, Corymbia watsoniana, Daviesia ulicifolia, Dianella brevipedunculata, Dodonaea triangularis, Entolasia stricta, Eucalyptus acmenoides, Eucalyptus cloeziana, Eucalyptus decolor, Eucalyptus decorticans, Evolvulus alsinoides, Goodenia gracilis, Goodenia rotundifolia, Hibbertia cistifolia, Hovea angustissima, Hydrocotyle acutiloba, Lomandra confertifolia, Lomandra multiflora, Marsdenia micradenia, Panicum effusum, Phyllanthus virgatus, Seringia corollata
