lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
13065111	-1958666	10000	31	6	25	7.776	27.4042	13.425	56.6456	332.9173	38.1	14.4	23.7	30.4333	23.9167	30.9667	22.7	834	235	0	124.7956	593	3	411	4	Aristida ingrata, Aristida pruinosa, Atalaya hemiglauca, Carissa spinarum, Chrysopogon pallidus, Denhamia cunninghamii, Dichanthium fecundum, Dichanthium sericeum, Dichanthium sericeum, Dichanthium sericeum, Dodonaea physocarpa, Ehretia saligna, Eragrostis setifolia, Eriachne melicacea, Eriachne obtusa, Eucalyptus microtheca, Eucalyptus tectifica, Eulalia aurea, Grevillea striata, Heteropogon contortus, Leptochloa neesii, Mnesithea formosa, Neptunia dimorphantha, Panicum decompositum, Petalostigma banksii, Schizachyrium fragile, Sorghum, Stylosanthes hamata, Terminalia canescens, Terminalia platyphylla, Zornia muriculata
13589851	-2194423	10000	5	7	3	7.8711	26.7333	11.4	54.0284	322.1331	35.6	14.5	21.1	29	23.4	29.9833	22.1333	883	253	2	127.4999	638	8	422	15	Batis argillicola, Lumnitzera racemosa, Sporobolus virginicus, Tecticornia halocnemoides, Tecticornia indica
13219740	-2247045	10000	30	6	262	0	26.0458	14.5417	54.6679	411.6401	37.9	11.3	26.6	29.9167	21.8833	30.2167	20.2333	646	158	2	109.2755	419	10	310	12	Acacia ancistrocarpa, Acacia phlebocarpa, Acacia tenuissima, Acacia thomsonii, Aristida perniciosa, Aristida pruinosa, Bauhinia cunninghamii, Carissa spinarum, Cassytha filiformis, Chrysopogon benthamianus, Digitaria brownii, Dodonaea physocarpa, Eriachne melicacea, Eucalyptus chlorophylla, Eucalyptus leucophloia, Eucalyptus pruinosa, Eulalia aurea, Flueggea virosa, Grevillea parallela, Melaleuca stenostachya, Panicum decompositum, Schizachyrium fragile, Sehima nervosum, Stylosanthes hamata, Terminalia bursarina, Terminalia volucris, Themeda triandra, Triodia bitextura, Triodia pungens, Tripogon loliiformis
13867423	-2514331	10000	19	7	455	3.25	23.8792	14.025	54.1506	432.4374	35.4	9.5	25.9	28.35	19.55	28.35	17.9333	550	129	6	96.8088	339	20	339	24	Acacia shirleyi, Acacia torulosa, Alphitonia excelsa, Amyema quandang, Aristida holathera, Aristida ingrata, Aristida jerichoensis, Corymbia polycarpa, Corymbia setosa, Eriachne mucronata, Eriachne nervosa, Erythrophleum chlorostachys, Eucalyptus microneura, Glycine, Heteropogon contortus, Phyllanthus carpentariae, Schizachyrium fragile, Setaria surgens, Zornia prostrata
12858717	-2773445	10000	20	6	601	0.2681	22.5167	14.5	47.8548	583.1666	36.3	6	30.3	28.85	14.7	28.85	14.7	354	84	5	78.0338	186	22	186	22	Acacia aneura, Acacia aptaneura, Acacia estrophiolata, Acacia kempeana, Aristida holathera, Cheilanthes sieberi, Corymbia terminalis, Digitaria brownii, Digitaria divaricatissima, Eragrostis eriopoda, Eremophila latrobei, Hakea macrocarpa, Hibiscus sturtii, Monachather paradoxus, Senna artemisioides, Sida, Sida abutilifolia, Spartothamnella teucriiflora, Thyridolepis mitchelliana, Triodia schinzii
13176630	-3182087	10000	27	6	101	0	22.7417	15.3333	45.9082	670.7792	39	5.6	33.4	30.6667	16.1167	30.6667	14.1667	119	16	3	35.4688	43	14	43	20	Acacia dictyophleba, Acacia ligulata, Acacia murrayana, Aristida holathera, Citrullus lanatus, Corynotheca micrantha, Crotalaria cunninghamii, Crotalaria eremaea, Euphorbia wheeleri, Goodenia cycloptera, Grevillea stenobotrya, Hibiscus krichauffianus, Indigofera psammophila, Lechenaultia divaricata, Newcastelia spodiotricha, Paspalidium reflexum, Polycalymma stuartii, Polystachya pubescens, Ptilotus latifolius, Ptilotus obovatus, Ptilotus polystachyus, Salsola kali, Sida, Sida ammophila, Swainsona laxa, Triodia basedowii, Zygochloa paradoxa
13069800	-3262112	10000	7	8	126	5.5066	22.2167	14.2	44.795	641.7531	37.8	6.1	31.7	21.9333	15.8833	29.8333	14.0833	138	21	4	41.429	47	19	40	23	Enneapogon avenaceus, Enneapogon cylindricus, Sclerolaena uniflora, Sida, Sida intricata, Tripogon loliiformis, Zygophyllum prismatothecum
12893780	-2956000	10000	14	6	606	1.2281	21.2542	14.775	46.4623	618.0742	36.4	4.6	31.8	27.5667	15.2667	28.3	13.2167	311	43	9	46.765	123	33	122	38	Acacia kempeana, Aristida arida, Cenchrus ciliaris, Enneapogon avenaceus, Enneapogon cylindricus, Eragrostis eriopoda, Ptilotus sessilifolius, Sclerolaena lanicuspis, Senna artemisioides, Sida, Sida fibulifera, Solanum quadriloculatum, Swainsona burkei, Triraphis mollis
13105731	-2116362	10000	18	6	192	0.2546	26.5917	14.7167	56.3857	382.9659	38.3	12.2	26.1	29.4333	21.2	30.55	21.2	725	176	0	113.4191	487	8	338	8	Acacia gonocarpa, Acacia hammondii, Acacia plectocarpa, Bossiaea bossiaeoides, Chrysopogon setifolius, Corymbia, Corymbia candida, Eriachne obtusa, Gonocarpus chinensis, Grevillea dryandri, Grevillea pteridifolia, Jacksonia odontoclada, Melaleuca viridiflora, Petalostigma banksii, Petalostigma quadriloculare, Schizachyrium fragile, Terminalia canescens, Triodia bitextura
14482099	-2935228	10000	15	7	109	15.603	22.3083	12.7	52.9167	417.3011	32.9	8.9	24	26.85	16.6167	26.85	16.6167	701	116	25	56.8911	316	77	316	77	Acacia tephrina, Aristida latifolia, Astrebla elymoides, Astrebla lappacea, Cenchrus ciliaris, Dactyloctenium radulans, Dichanthium sericeum, Enneapogon avenaceus, Eragrostis setifolia, Goodenia strangfordii, Iseilema vaginiflorum, Sida fibulifera, Sida trichopoda, Sporobolus actinocladus, Vachellia farnesiana
13621827	-2173884	10000	18	7	10	7.6072	26.9792	11.4417	55.008	299.4576	36	15.2	20.8	29.0167	23.9	30.0167	22.7	889	247	1	127.9833	645	5	437	10	Aristida, Aristida latifolia, Breynia oblongifolia, Carissa spinarum, Cathormion umbellatum, Cochlospermum gillivraei, Enteropogon minutus, Eremophila longifolia, Excoecaria parvifolia, Gardenia vilhelmii, Melaleuca citrolens, Paspalidium distans, Pergularia viridiflora, Petalostigma banksii, Santalum lanceolatum, Sarcostemma viminale, Sporobolus carolii, Terminalia oblonga
13462731	-4127009	10000	21	8	94	2.3531	16.8875	13.6083	51.9402	471.2031	31.5	5.3	26.2	14	22.4167	22.7167	11.0667	288	35	15	23.2614	94	52	56	82	Acacia nyssophylla, Alectryon oleifolius, Atriplex stipitata, Atriplex velutinella, Austrostipa, Chenopodium curvispicatum, Enchylaena tomentosa, Geijera linearifolia, Lysiana exocarpi, Maireana erioclada, Maireana pentatropis, Maireana sedifolia, Maireana trichoptera, Myoporum platycarpum, Rhagodia parabolica, Sclerolaena brevifolia, Senna artemisioides, Senna artemisioides, Senna formosa, Stipa elegantissima, Zygophyllum aurantiacum
13604923	-2933846	10000	11	7	123	0.7295	24.5708	14.9417	48.6699	597.4737	38.6	7.9	30.7	30.5333	16.5667	31.2	16.5667	286	65	4	78.1369	152	24	152	24	Acacia cambagei, Aristida, Aristida contorta, Aristida latifolia, Astrebla pectinata, Enneapogon avenaceus, Eragrostis xerophila, Senna artemisioides, Sida fibulifera, Sporobolus actinocladus, Tripogon loliiformis
13108771	-3444777	10000	19	8	79	3.2674	22.2167	13.7167	44.9727	623.6671	37.7	7.2	30.5	17.8	22.7	29.7333	14.3667	160	24	5	37.0769	58	30	41	34	Acacia tetragonophylla, Aristida contorta, Astrebla pectinata, Atriplex holocarpa, Atriplex vesicaria, Dactyloctenium radulans, Enneapogon cylindricus, Enneapogon polyphyllus, Eragrostis setifolia, Eremophila duttonii, Eremophila freelingii, Frankenia, Maireana astrotricha, Osteocarpum dipterocarpum, Ptilotus obovatus, Sclerolaena intricata, Sclerolaena ventricosa, Sida petrophila, Sporobolus actinocladus
13081774	-3249076	10000	8	8	109	0.4948	22.3875	14.675	45.5745	643.2062	38.1	5.9	32.2	26.35	16	30.0167	14.2167	139	19	4	37.3454	46	20	43	24	Enneapogon avenaceus, Enneapogon cylindricus, Eriochiton sclerolaenoides, Maireana astrotricha, Salsola kali, Sclerolaena fontinalis, Senna artemisioides, Sida fibulifera
12963462	-1790687	10000	22	6	188	0.2518	26.9542	13.175	57.7851	307.3897	37.4	14.6	22.8	28.8833	22.55	30.1667	22.55	883	221	0	114.862	594	3	381	3	Acacia shirleyi, Alphitonia excelsa, Aristida latifolia, Aristida utilis, Boronia lanceolata, Callitris columellaris, Calytrix exstipulata, Carissa spinarum, Chrysopogon benthamianus, Corymbia ferruginea, Corymbia grandifolia, Diospyros vera, Ehretia saligna, Eragrostis stagnalis, Eriachne ciliata, Helicteres cana, Mnesithea formosa, Panicum mindanaense, Paspalidium distans, Petalostigma banksii, Schizachyrium fragile, Scleria sphacelata
12874985	-3176777	10000	16	6	494	2.42	21.05	14.55	45.6113	637.9299	36.7	4.8	31.9	27.75	12.8667	28.5333	12.8667	242	32	10	39.1058	94	36	91	36	Aristida contorta, Atriplex vesicaria, Digitaria brownii, Enneapogon avenaceus, Enneapogon polyphyllus, Eragrostis setifolia, Fimbristylis dichotoma, Maireana aphylla, Maireana astrotricha, Maireana ciliata, Sclerolaena lanicuspis, Sclerolaena longicuspis, Sida abutilifolia, Sida fibulifera, Sporobolus actinocladus, Tripogon loliiformis
12969753	-1774702	10000	24	6	58	8.7569	27.5667	13.6667	57.9096	298.6129	38.3	14.7	23.6	29.3	23.3	30.7167	23.3	883	216	0	114.9402	595	3	379	3	Acacia shirleyi, Calytrix exstipulata, Corchorus sidoides, Corymbia bella, Eriachne ciliata, Eriachne nervosa, Eriachne obtusa, Erythrophleum chlorostachys, Eucalyptus microtheca, Flueggea virosa, Gardenia megasperma, Helicteres cana, Heliotropium consimile, Melaleuca viridiflora, Mnesithea formosa, Panicum mindanaense, Petalostigma pubescens, Racosperma stipuligerum, Schizachyrium fragile, Scleria sphacelata, Sporobolus australasicus, Terminalia pterocarya, Triodia bitextura, Waltheria indica
13747163	-2502917	10000	20	7	191	9.7238	25.525	14.5	54.5113	439.615	37.3	10.7	26.6	29.9167	21.1167	29.9833	19.4167	555	160	3	111.757	370	14	292	18	Acacia holosericea, Acacia platycarpa, Acacia torulosa, Archidendropsis basaltica, Aristida holathera, Aristida ingrata, Carissa spinarum, Corymbia polycarpa, Denhamia cunninghamii, Diospyros vera, Dodonaea physocarpa, Eragrostis eriopoda, Flueggea virosa, Grevillea striata, Lysiphyllum cunninghamii, Melaleuca citrolens, Melaleuca viridiflora, Owenia acidula, Terminalia aridicola, Vachellia farnesiana
13205624	-2354984	10000	14	6	296	0	25.625	14.4333	53.6555	454.7552	37.6	10.7	26.9	30.15	20.9667	30.25	19.2833	497	120	1	104.497	322	12	241	13	Aristida contorta, Calandrinia uniflora, Cymbopogon bombycinus, Cynanchum viminale, Eucalyptus leucophloia, Eucalyptus pruinosa, Eulalia aurea, Fimbristylis dichotoma, Neptunia monosperma, Oxychloris scariosa, Salsola kali, Trianthema triquetra, Triodia pungens, Tripogon loliiformis
13055308	-3272824	10000	15	8	161	3.2502	22.2583	12.9667	42.6535	640.0385	37.5	7.1	30.4	29.1667	15.9667	29.8833	14.15	168	21	6	35.2767	59	24	56	26	Aristida latifolia, Astrebla pectinata, Atriplex incrassata, Atriplex vesicaria, Enneapogon polyphyllus, Frankenia, Maireana spongiocarpa, Osteocarpum dipterocarpum, Sclerolaena brachyptera, Sclerolaena glabra, Sclerolaena intricata, Sclerolaena lanicuspis, Sclerolaena parallelicuspis, Sporobolus actinocladus, Tripogon loliiformis
13603273	-2938623	10000	14	7	105	4.5778	24.5792	15.025	48.7825	600.085	38.6	7.8	30.8	31.25	16.55	31.25	16.55	284	65	4	77.9302	151	24	151	24	Acacia stenophylla, Astrebla squarrosa, Cyperus victoriensis, Duma florulenta, Eremophila, Eriachne benthamii, Eucalyptus coolabah, Eulalia aurea, Leptochloa digitata, Lysiphyllum gilvum, Paspalidium jubiflorum, Poaceae, Sporobolus mitchellii, Vachellia farnesiana
13027153	-3238517	10000	25	8	194	3.6353	22.0625	14.0417	44.5767	642.8315	37.6	6.1	31.5	28.9333	14.5	29.6833	13.9	209	35	9	40.5976	83	32	78	34	Acacia cambagei, Acacia tetragonophylla, Alternanthera sessilis, Amyema quandang, Astrebla pectinata, Atriplex vesicaria, Centipeda thespidioides, Chloris pectinata, Dactyloctenium radulans, Einadia nutans, Enteropogon acicularis, Eragrostis basedowii, Eragrostis setifolia, Eriachne ovata, Euphorbia drummondii, Frankenia, Goodenia, Iseilema membranaceum, Leiocarpa leptolepis, Lysiana exocarpi, Maireana aphylla, Maireana coronata, Portulaca oleracea, Sida fibulifera, Stenopetalum nutans
12969840	-1776473	10000	9	6	65	9.0736	27.575	13.5333	57.8348	297.4092	38.3	14.9	23.4	29.3167	23.3333	30.7167	23.3333	881	216	0	115.0608	594	3	378	3	Acacia holosericea, Asteromyrtus symphyocarpa, Chrysopogon benthamianus, Eragrostis stagnalis, Eucalyptus camaldulensis, Eucalyptus microtheca, Melaleuca viridiflora, Panicum mindanaense, Pseudoraphis spinescens
13632286	-2783507	10000	18	7	201	7.8281	24.6292	15.975	50.8758	560.6913	38.8	7.4	31.4	30.65	19.0833	30.65	17.05	348	80	4	88.5118	202	20	202	22	Amaranthus mitchellii, Aristida latifolia, Astrebla elymoides, Astrebla pectinata, Boerhavia schomburgkiana, Bothriochloa ewartiana, Brachyachne convergens, Cenchrus ciliaris, Chloris pectinata, Cyperus gilesii, Dactyloctenium radulans, Eulalia aurea, Iseilema vaginiflorum, Neptunia dimorphantha, Sida fibulifera, Sida goniocarpa, Sporobolus actinocladus, Vachellia farnesiana
13036753	-3147149	10000	5	6	195	7.213	22.5042	14.8583	45.8591	648.0792	38.3	5.9	32.4	30.15	19.5667	30.15	14.2333	149	24	3	49.9948	59	18	59	28	Eragrostis setifolia, Gnephosis arachnoidea, Sporobolus actinocladus, Tecticornia tenuis, Tripogon loliiformis
13611541	-2942662	10000	7	7	100	1.0379	24.4333	14.9	48.6928	589.6776	38.3	7.7	30.6	30.9833	21.8667	30.9833	16.5333	287	63	5	75.7718	152	25	152	27	Alternanthera sessilis, Chenopodium auricomum, Cyperus victoriensis, Eucalyptus coolabah, Iseilema membranaceum, Portulaca oleracea, Sporobolus mitchellii
13871109	-2504994	10000	31	7	498	2.9348	23.5125	13.4083	53.6333	423.7716	34.8	9.8	25	27.9167	19.2667	27.9167	17.6833	571	132	6	100.5898	363	21	363	23	Acacia julifera, Acacia platycarpa, Alphitonia excelsa, Amyema villiflora, Aristida, Aristida hygrometrica, Aristida ingrata, Brachychiton paradoxus, Corymbia dallachiana, Corymbia polycarpa, Denhamia cunninghamii, Dodonaea dodecandra, Enneapogon robustissimus, Eragrostis schultzii, Eriachne obtusa, Eriachne triodioides, Erythrophleum chlorostachys, Eucalyptus microneura, Grewia retusifolia, Heteropogon contortus, Melhania oblongifolia, Oldenlandia mitrasacmoides, Petalostigma pubescens, Phyllanthus collinus, Sarga, Schizachyrium fragile, Sida cordifolia, Sorghum plumosum, Stylosanthes scabra, Terminalia aridicola, Zornia adenophora
13617446	-2948256	10000	7	7	99	3.8882	24.4125	14.9917	48.6742	592.2151	38.4	7.6	30.8	30.9667	21.8333	30.9667	16.4667	288	62	5	73.7761	151	25	151	28	Alternanthera sessilis, Chenopodium auricomum, Cyperus rotundus, Iseilema vaginiflorum, Portulaca oleracea, Sesbania, Sporobolus mitchellii
12896279	-3082002	10000	11	6	362	7.3074	21.875	15.6	46.7066	644.7004	37.8	4.4	33.4	28.5667	15.6167	29.3167	13.5667	233	34	10	39.3203	93	34	90	35	Acacia ligulata, Acacia victoriae, Atriplex elachophylla, Cenchrus ciliaris, Cynodon dactylon, Dodonaea viscosa, Enchylaena tomentosa, Eucalyptus coolabah, Maireana scleroptera, Sclerolaena bicornis, Sclerolaena patenticuspis
13070012	-1969871	10000	28	6	69	3.0997	27.3167	13.3167	56.9088	329.8577	37.9	14.5	23.4	30.35	23.8667	30.85	22.65	831	230	0	124.3402	589	3	408	4	Acacia hemsleyi, Acacia lycopodiifolia, Aristida hygrometrica, Buchanania obovata, Capparis lasiantha, Chrysopogon setifolius, Corchorus sidoides, Corymbia confertiflora, Corymbia ferruginea, Dodonaea physocarpa, Eriachne ciliata, Eriachne obtusa, Erythrophleum chlorostachys, Eucalyptus miniata, Eucalyptus phoenicea, Eucalyptus tectifica, Eulalia aurea, Hakea arborescens, Mnesithea formosa, Petalostigma banksii, Petalostigma pubescens, Petalostigma quadriloculare, Pseudabutilon virgatum, Schizachyrium fragile, Sorghum, Stylosanthes hamata, Terminalia canescens, Triodia bitextura
13236316	-2171140	10000	12	6	253	0	26.075	13.8167	56.3946	363.7963	36.8	12.3	24.5	28.8833	20.9	29.7667	20.9	768	189	1	110.845	507	9	365	9	Acacia shirleyi, Aristida calycina, Corymbia aspera, Corymbia dichromophloia, Eriachne ciliata, Eriachne melicacea, Eriachne obtusa, Fimbristylis dichotoma, Grevillea mimosoides, Panicum mindanaense, Paspalidium gracile, Schizachyrium fragile
12870604	-3180509	10000	15	6	504	8.2046	20.9958	14.7083	45.6781	640.5908	36.8	4.6	32.2	27.7167	12.7667	28.5	12.7667	246	32	10	39.789	96	36	93	36	Aristida contorta, Atriplex vesicaria, Brachyscome ciliaris, Enneapogon avenaceus, Enneapogon cylindricus, Eragrostis dielsii, Fimbristylis dichotoma, Maireana astrotricha, Osteocarpum dipterocarpum, Sclerolaena cuneata, Sclerolaena decurrens, Sclerolaena diacantha, Sida fibulifera, Synaptantha tillaeacea, Tripogon loliiformis
13578254	-4090186	10000	21	8	50	9.7305	17.6	14.55	50.8741	525.9321	33.4	4.8	28.6	14.5833	23.65	24.1667	11.15	270	33	11	23.2012	86	51	59	73	Atriplex stipitata, Chenopodium curvispicatum, Chenopodium desertorum, Dodonaea viscosa, Enchylaena tomentosa, Eriochiton sclerolaenoides, Eucalyptus, Eucalyptus dumosa, Eucalyptus oleosa, Maireana georgei, Maireana pentatropis, Myoporum platycarpum, Olearia pimeleoides, Pimelea microcephala, Sclerolaena diacantha, Senna artemisioides, Senna artemisioides, Stipa nitida, Triodia scariosa, Vittadinia cervicularis, Zygophyllum aurantiacum
13213121	-2228634	10000	18	6	252	0	26.1333	14.5667	54.9685	408.0126	37.9	11.4	26.5	29.9667	20.3667	30.3	20.3667	661	162	1	110.0137	428	10	317	10	Acacia, Acacia ancistrocarpa, Acacia phlebocarpa, Aristida perniciosa, Aristida pruinosa, Bauhinia cunninghamii, Carissa spinarum, Chrysopogon benthamianus, Cymbopogon bombycinus, Denhamia cunninghamii, Digitaria brownii, Eucalyptus pruinosa, Eulalia aurea, Fimbristylis dichotoma, Melaleuca stenostachya, Schizachyrium fragile, Sehima nervosum, Triodia pungens
13203868	-2354089	10000	29	6	298	0	25.65	14.3667	53.607	452.6739	37.6	10.8	26.8	30.1667	21.0167	30.2333	19.3333	496	120	1	104.7796	322	12	241	13	Acacia, Acacia hemsleyi, Acacia hilliana, Aristida holathera, Aristida inaequiglumis, Aristida pruinosa, Cassytha capillaris, Cenchrus ciliaris, Chrysopogon benthamianus, Corymbia dichromophloia, Dichanthium annulatum, Digitaria brownii, Enneapogon polyphyllus, Eriachne obtusa, Eucalyptus microtheca, Eulalia aurea, Euphorbia biconvexa, Gossypium australe, Heteropogon contortus, Panicum decompositum, Racosperma coriaceum, Santalum lanceolatum, Schizachyrium fragile, Sehima nervosum, Senna notabilis, Themeda triandra, Triodia bitextura, Triodia pungens, Vigna lanceolata
13584014	-2288687	10000	15	7	21	3.7546	26.5042	13.075	55.1688	360.4382	36.8	13.1	23.7	29.7667	22.85	30.1833	21.4	722	194	1	121.3155	509	7	368	11	Aristida latifolia, Astrebla elymoides, Astrebla squarrosa, Brachyachne tenella, Chrysopogon benthamianus, Desmodium campylocaulon, Dichanthium fecundum, Dichanthium sericeum, Eulalia aurea, Iseilema macratherum, Neptunia gracilis, Panicum decompositum, Panicum laevinode, Phyllanthus maderaspatensis, Sorghum timorense
13233865	-2181187	10000	31	6	247	0	25.85	13.9333	55.9572	374.5482	36.7	11.8	24.9	28.75	20.5333	29.6333	20.5333	745	183	1	110.9797	490	9	357	9	Acacia, Acacia holosericea, Aristida holathera, Bossiaea bossiaeoides, Cassytha capillaris, Chamaecrista symonii, Chrysopogon benthamianus, Corymbia flavescens, Corymbia polycarpa, Digitaria longiflora, Dimeria ornithopoda, Drosera indica, Ectrosia scabrida, Eragrostis schultzii, Eriachne armitii, Eulalia aurea, Eulalia contorta, Fimbristylis simplex, Fimbristylis tetragona, Fuirena ciliaris, Fuirena incrassata, Grevillea parallela, Hyptis suaveolens, Melaleuca viridiflora, Petalostigma pubescens, Poaceae, Sacciolepis myosuroides, Schizachyrium fragile, Terminalia canescens, Thaumastochloa pubescens, Triodia bitextura
