13727949, -1346413, 0.574
13717949, -1356413, 0.572
13747949, -1366413, 0.590
13757949, -1366413, 0.615
13737949, -1376413, 0.619
13747949, -1376413, 0.583
13717949, -1386413, 0.570
13727949, -1386413, 0.599
13737949, -1386413, 0.595
13747949, -1386413, 0.587
13757949, -1386413, 0.574
13717949, -1396413, 0.563
13727949, -1396413, 0.566
13737949, -1396413, 0.574
13747949, -1396413, 0.563
13757949, -1396413, 0.560
13767949, -1396413, 0.581
12787949, -1406413, 0.594
13717949, -1406413, 0.561
13727949, -1406413, 0.563
13737949, -1406413, 0.564
13747949, -1406413, 0.561
13757949, -1406413, 0.570
13767949, -1406413, 0.553
12737949, -1416413, 0.609
12767949, -1416413, 0.692
12787949, -1416413, 0.579
13717949, -1416413, 0.559
13727949, -1416413, 0.559
13737949, -1416413, 0.563
13747949, -1416413, 0.555
13757949, -1416413, 0.556
13767949, -1416413, 0.562
12587949, -1426413, 0.545
12667949, -1426413, 0.582
12727949, -1426413, 0.602
12737949, -1426413, 0.553
12757949, -1426413, 0.586
12767949, -1426413, 0.585
12777949, -1426413, 0.585
13717949, -1426413, 0.562
13727949, -1426413, 0.561
13737949, -1426413, 0.569
13747949, -1426413, 0.557
13757949, -1426413, 0.555
13767949, -1426413, 0.561
12587949, -1436413, 0.531
12597949, -1436413, 0.547
12627949, -1436413, 0.565
12647949, -1436413, 0.558
12667949, -1436413, 0.542
12677949, -1436413, 0.556
12737949, -1436413, 0.571
12767949, -1436413, 0.572
12777949, -1436413, 0.633
13177949, -1436413, 0.608
13717949, -1436413, 0.561
13727949, -1436413, 0.564
13737949, -1436413, 0.563
13747949, -1436413, 0.562
13757949, -1436413, 0.561
13767949, -1436413, 0.551
13777949, -1436413, 0.561
12567949, -1446413, 0.541
12577949, -1446413, 0.568
12587949, -1446413, 0.566
12597949, -1446413, 0.557
12617949, -1446413, 0.539
12627949, -1446413, 0.523
12637949, -1446413, 0.553
12647949, -1446413, 0.522
12657949, -1446413, 0.552
12667949, -1446413, 0.543
12677949, -1446413, 0.538
12687949, -1446413, 0.569
12737949, -1446413, 0.602
12747949, -1446413, 0.578
12757949, -1446413, 0.578
12767949, -1446413, 0.589
12777949, -1446413, 0.574
12787949, -1446413, 0.630
12817949, -1446413, 0.595
12827949, -1446413, 0.599
13717949, -1446413, 0.561
13727949, -1446413, 0.562
13737949, -1446413, 0.562
13747949, -1446413, 0.565
13757949, -1446413, 0.563
13767949, -1446413, 0.563
13777949, -1446413, 0.566
12567949, -1456413, 0.541
12577949, -1456413, 0.563
12587949, -1456413, 0.555
12597949, -1456413, 0.564
12607949, -1456413, 0.582
12617949, -1456413, 0.573
12627949, -1456413, 0.536
12637949, -1456413, 0.534
12647949, -1456413, 0.521
12657949, -1456413, 0.534
12667949, -1456413, 0.538
12677949, -1456413, 0.546
12747949, -1456413, 0.603
12787949, -1456413, 0.601
12797949, -1456413, 0.725
12817949, -1456413, 0.570
12827949, -1456413, 0.573
12877949, -1456413, 0.579
13717949, -1456413, 0.560
13727949, -1456413, 0.561
13737949, -1456413, 0.561
13747949, -1456413, 0.568
13757949, -1456413, 0.558
13767949, -1456413, 0.562
13777949, -1456413, 0.566
