13727949, -1346413, 0.534
13717949, -1356413, 0.533
13747949, -1366413, 0.552
13757949, -1366413, 0.535
13737949, -1376413, 0.540
13747949, -1376413, 0.534
13717949, -1386413, 0.536
13727949, -1386413, 0.534
13737949, -1386413, 0.543
13747949, -1386413, 0.529
13757949, -1386413, 0.515
13717949, -1396413, 0.544
13727949, -1396413, 0.540
13737949, -1396413, 0.527
13747949, -1396413, 0.530
13757949, -1396413, 0.512
13767949, -1396413, 0.535
12787949, -1406413, 0.546
13717949, -1406413, 0.543
13727949, -1406413, 0.541
13737949, -1406413, 0.534
13747949, -1406413, 0.537
13757949, -1406413, 0.545
13767949, -1406413, 0.511
12737949, -1416413, 0.547
12767949, -1416413, 0.508
12787949, -1416413, 0.552
13717949, -1416413, 0.543
13727949, -1416413, 0.541
13737949, -1416413, 0.536
13747949, -1416413, 0.526
13757949, -1416413, 0.520
13767949, -1416413, 0.531
12587949, -1426413, 0.541
12667949, -1426413, 0.550
12727949, -1426413, 0.542
12737949, -1426413, 0.546
12757949, -1426413, 0.548
12767949, -1426413, 0.543
12777949, -1426413, 0.545
13717949, -1426413, 0.538
13727949, -1426413, 0.538
13737949, -1426413, 0.541
13747949, -1426413, 0.531
13757949, -1426413, 0.519
13767949, -1426413, 0.528
12587949, -1436413, 0.538
12597949, -1436413, 0.543
12627949, -1436413, 0.550
12647949, -1436413, 0.553
12667949, -1436413, 0.553
12677949, -1436413, 0.556
12737949, -1436413, 0.529
12767949, -1436413, 0.548
12777949, -1436413, 0.525
13177949, -1436413, 0.544
13717949, -1436413, 0.543
13727949, -1436413, 0.537
13737949, -1436413, 0.535
13747949, -1436413, 0.536
13757949, -1436413, 0.540
13767949, -1436413, 0.526
13777949, -1436413, 0.529
12567949, -1446413, 0.533
12577949, -1446413, 0.542
12587949, -1446413, 0.545
12597949, -1446413, 0.543
12617949, -1446413, 0.546
12627949, -1446413, 0.542
12637949, -1446413, 0.546
12647949, -1446413, 0.539
12657949, -1446413, 0.543
12667949, -1446413, 0.544
12677949, -1446413, 0.543
12687949, -1446413, 0.550
12737949, -1446413, 0.545
12747949, -1446413, 0.544
12757949, -1446413, 0.551
12767949, -1446413, 0.539
12777949, -1446413, 0.540
12787949, -1446413, 0.543
12817949, -1446413, 0.548
12827949, -1446413, 0.543
13717949, -1446413, 0.544
13727949, -1446413, 0.540
13737949, -1446413, 0.533
13747949, -1446413, 0.539
13757949, -1446413, 0.540
13767949, -1446413, 0.545
13777949, -1446413, 0.539
12567949, -1456413, 0.542
12577949, -1456413, 0.540
12587949, -1456413, 0.531
12597949, -1456413, 0.543
12607949, -1456413, 0.549
12617949, -1456413, 0.547
12627949, -1456413, 0.550
12637949, -1456413, 0.539
12647949, -1456413, 0.552
12657949, -1456413, 0.554
12667949, -1456413, 0.548
12677949, -1456413, 0.532
12747949, -1456413, 0.550
12787949, -1456413, 0.554
12797949, -1456413, 0.511
12817949, -1456413, 0.547
12827949, -1456413, 0.549
12877949, -1456413, 0.546
13717949, -1456413, 0.544
13727949, -1456413, 0.538
13737949, -1456413, 0.531
13747949, -1456413, 0.535
13757949, -1456413, 0.539
13767949, -1456413, 0.541
13777949, -1456413, 0.538
12567949, -1466413, 0.545
12577949, -1466413, 0.545
12597949, -1466413, 0.546
12607949, -1466413, 0.547
12617949, -1466413, 0.547
12627949, -1466413, 0.547
12637949, -1466413, 0.548
12647949, -1466413, 0.550
12657949, -1466413, 0.543
12667949, -1466413, 0.547
12677949, -1466413, 0.550
12797949, -1466413, 0.553
12807949, -1466413, 0.533
12817949, -1466413, 0.547
12827949, -1466413, 0.551
12837949, -1466413, 0.542
13707949, -1466413, 0.545
13717949, -1466413, 0.545
13727949, -1466413, 0.541
13737949, -1466413, 0.529
13747949, -1466413, 0.533
13757949, -1466413, 0.532
13767949, -1466413, 0.537
13777949, -1466413, 0.535
12567949, -1476413, 0.548
12577949, -1476413, 0.547
12597949, -1476413, 0.545
12607949, -1476413, 0.535
12617949, -1476413, 0.528
12627949, -1476413, 0.537
12637949, -1476413, 0.528
12647949, -1476413, 0.531
12657949, -1476413, 0.532
12667949, -1476413, 0.549
12787949, -1476413, 0.552
12797949, -1476413, 0.555
12807949, -1476413, 0.553
12817949, -1476413, 0.535
12827949, -1476413, 0.556
12837949, -1476413, 0.553
13707949, -1476413, 0.546
13717949, -1476413, 0.543
13727949, -1476413, 0.541
13737949, -1476413, 0.539
13747949, -1476413, 0.535
13757949, -1476413, 0.537
13767949, -1476413, 0.541
13777949, -1476413, 0.527
12557949, -1486413, 0.552
12567949, -1486413, 0.539
12577949, -1486413, 0.531
12587949, -1486413, 0.546
12597949, -1486413, 0.546
12607949, -1486413, 0.546
12617949, -1486413, 0.531
12627949, -1486413, 0.528
12637949, -1486413, 0.527
12647949, -1486413, 0.530
12657949, -1486413, 0.548
12807949, -1486413, 0.556
12817949, -1486413, 0.555
12827949, -1486413, 0.555
12837949, -1486413, 0.551
12847949, -1486413, 0.547
12857949, -1486413, 0.541
13707949, -1486413, 0.545
13717949, -1486413, 0.539
13727949, -1486413, 0.542
13737949, -1486413, 0.536
13747949, -1486413, 0.534
13757949, -1486413, 0.542
13767949, -1486413, 0.537
13777949, -1486413, 0.530
12547949, -1496413, 0.541
12557949, -1496413, 0.536
12587949, -1496413, 0.539
12617949, -1496413, 0.544
12627949, -1496413, 0.534
12637949, -1496413, 0.546
12647949, -1496413, 0.550
12797949, -1496413, 0.550
12807949, -1496413, 0.558
12817949, -1496413, 0.556
12827949, -1496413, 0.548
12837949, -1496413, 0.547
12847949, -1496413, 0.538
12857949, -1496413, 0.543
12867949, -1496413, 0.549
12877949, -1496413, 0.547
12887949, -1496413, 0.539
12897949, -1496413, 0.545
12907949, -1496413, 0.550
13697949, -1496413, 0.543
13717949, -1496413, 0.538
13727949, -1496413, 0.539
13737949, -1496413, 0.537
13747949, -1496413, 0.539
13757949, -1496413, 0.528
13767949, -1496413, 0.538
13777949, -1496413, 0.538
12637949, -1506413, 0.550
12807949, -1506413, 0.559
12817949, -1506413, 0.555
12827949, -1506413, 0.542
12837949, -1506413, 0.535
12847949, -1506413, 0.535
12857949, -1506413, 0.534
12867949, -1506413, 0.552
12877949, -1506413, 0.554
12887949, -1506413, 0.543
12897949, -1506413, 0.542
12907949, -1506413, 0.549
13697949, -1506413, 0.542
13707949, -1506413, 0.539
13717949, -1506413, 0.540
13727949, -1506413, 0.540
13737949, -1506413, 0.540
13747949, -1506413, 0.529
13757949, -1506413, 0.527
13767949, -1506413, 0.533
13777949, -1506413, 0.531
13787949, -1506413, 0.525
12797949, -1516413, 0.553
12807949, -1516413, 0.553
12817949, -1516413, 0.551
12827949, -1516413, 0.545
12837949, -1516413, 0.541
12847949, -1516413, 0.540
12857949, -1516413, 0.549
12867949, -1516413, 0.550
12877949, -1516413, 0.553
12887949, -1516413, 0.528
12897949, -1516413, 0.536
12907949, -1516413, 0.551
12917949, -1516413, 0.552
12927949, -1516413, 0.550
12937949, -1516413, 0.543
12997949, -1516413, 0.536
13087949, -1516413, 0.552
13097949, -1516413, 0.545
13697949, -1516413, 0.534
13707949, -1516413, 0.538
13717949, -1516413, 0.542
13727949, -1516413, 0.540
13737949, -1516413, 0.530
13747949, -1516413, 0.533
13757949, -1516413, 0.524
13767949, -1516413, 0.532
13777949, -1516413, 0.518
13787949, -1516413, 0.522
13797949, -1516413, 0.525
13807949, -1516413, 0.530
13817949, -1516413, 0.524
12667949, -1526413, 0.545
12797949, -1526413, 0.553
12807949, -1526413, 0.556
12817949, -1526413, 0.557
12827949, -1526413, 0.545
12837949, -1526413, 0.548
12847949, -1526413, 0.542
12857949, -1526413, 0.540
12867949, -1526413, 0.550
12877949, -1526413, 0.530
12887949, -1526413, 0.525
12897949, -1526413, 0.548
12907949, -1526413, 0.550
12917949, -1526413, 0.546
12927949, -1526413, 0.544
12937949, -1526413, 0.536
12957949, -1526413, 0.521
12987949, -1526413, 0.539
12997949, -1526413, 0.535
13097949, -1526413, 0.531
13137949, -1526413, 0.548
13157949, -1526413, 0.534
13167949, -1526413, 0.550
13687949, -1526413, 0.543
13697949, -1526413, 0.531
13707949, -1526413, 0.542
13717949, -1526413, 0.543
13727949, -1526413, 0.543
13737949, -1526413, 0.531
13747949, -1526413, 0.538
13757949, -1526413, 0.536
13767949, -1526413, 0.530
13777949, -1526413, 0.536
13787949, -1526413, 0.528
13797949, -1526413, 0.521
13807949, -1526413, 0.537
12667949, -1536413, 0.548
12787949, -1536413, 0.555
12797949, -1536413, 0.557
12817949, -1536413, 0.550
12827949, -1536413, 0.550
12837949, -1536413, 0.546
12847949, -1536413, 0.544
12857949, -1536413, 0.539
12867949, -1536413, 0.535
12877949, -1536413, 0.518
12887949, -1536413, 0.522
12897949, -1536413, 0.531
12907949, -1536413, 0.499
12917949, -1536413, 0.521
12927949, -1536413, 0.536
12937949, -1536413, 0.542
12947949, -1536413, 0.530
12957949, -1536413, 0.529
12967949, -1536413, 0.537
12977949, -1536413, 0.538
12987949, -1536413, 0.539
12997949, -1536413, 0.532
13007949, -1536413, 0.524
13057949, -1536413, 0.548
13067949, -1536413, 0.536
13077949, -1536413, 0.551
13087949, -1536413, 0.541
13147949, -1536413, 0.534
13157949, -1536413, 0.515
13167949, -1536413, 0.539
13177949, -1536413, 0.532
13687949, -1536413, 0.541
13697949, -1536413, 0.538
13707949, -1536413, 0.540
13717949, -1536413, 0.534
13727949, -1536413, 0.535
13737949, -1536413, 0.541
13747949, -1536413, 0.540
13757949, -1536413, 0.529
13767949, -1536413, 0.529
13777949, -1536413, 0.533
13787949, -1536413, 0.543
13797949, -1536413, 0.520
13807949, -1536413, 0.527
12647949, -1546413, 0.545
12657949, -1546413, 0.549
12667949, -1546413, 0.548
12757949, -1546413, 0.546
12767949, -1546413, 0.552
12777949, -1546413, 0.553
12787949, -1546413, 0.550
12797949, -1546413, 0.543
12807949, -1546413, 0.554
12817949, -1546413, 0.558
12827949, -1546413, 0.557
12837949, -1546413, 0.550
12847949, -1546413, 0.543
12857949, -1546413, 0.532
12867949, -1546413, 0.517
12877949, -1546413, 0.500
12887949, -1546413, 0.527
12897949, -1546413, 0.551
12907949, -1546413, 0.521
12917949, -1546413, 0.525
12927949, -1546413, 0.491
12937949, -1546413, 0.547
12947949, -1546413, 0.547
12957949, -1546413, 0.492
12967949, -1546413, 0.523
12977949, -1546413, 0.536
12987949, -1546413, 0.536
12997949, -1546413, 0.529
13007949, -1546413, 0.527
13017949, -1546413, 0.529
13057949, -1546413, 0.545
13067949, -1546413, 0.541
13077949, -1546413, 0.535
13087949, -1546413, 0.554
13107949, -1546413, 0.530
13157949, -1546413, 0.548
13167949, -1546413, 0.540
13177949, -1546413, 0.513
13197949, -1546413, 0.523
13677949, -1546413, 0.535
13687949, -1546413, 0.540
13697949, -1546413, 0.539
13707949, -1546413, 0.536
13717949, -1546413, 0.531
13727949, -1546413, 0.535
13737949, -1546413, 0.538
13747949, -1546413, 0.523
13757949, -1546413, 0.530
13767949, -1546413, 0.532
13777949, -1546413, 0.535
13787949, -1546413, 0.530
13797949, -1546413, 0.532
12647949, -1556413, 0.547
12657949, -1556413, 0.546
12667949, -1556413, 0.550
12677949, -1556413, 0.553
12707949, -1556413, 0.553
12717949, -1556413, 0.550
12727949, -1556413, 0.551
12747949, -1556413, 0.551
12757949, -1556413, 0.553
12767949, -1556413, 0.550
12787949, -1556413, 0.553
12797949, -1556413, 0.540
12807949, -1556413, 0.553
12817949, -1556413, 0.556
12827949, -1556413, 0.557
12837949, -1556413, 0.558
12847949, -1556413, 0.552
12857949, -1556413, 0.513
12867949, -1556413, 0.514
12877949, -1556413, 0.525
12887949, -1556413, 0.533
12897949, -1556413, 0.495
12907949, -1556413, 0.497
12917949, -1556413, 0.541
12927949, -1556413, 0.541
12937949, -1556413, 0.521
12947949, -1556413, 0.543
12957949, -1556413, 0.534
12967949, -1556413, 0.518
12977949, -1556413, 0.525
12987949, -1556413, 0.529
12997949, -1556413, 0.533
13007949, -1556413, 0.486
13017949, -1556413, 0.510
13027949, -1556413, 0.532
13037949, -1556413, 0.547
13057949, -1556413, 0.538
13067949, -1556413, 0.533
13077949, -1556413, 0.538
13087949, -1556413, 0.549
13097949, -1556413, 0.548
13107949, -1556413, 0.509
13117949, -1556413, 0.520
13157949, -1556413, 0.548
13167949, -1556413, 0.531
13177949, -1556413, 0.527
13187949, -1556413, 0.547
13197949, -1556413, 0.534
13207949, -1556413, 0.535
13677949, -1556413, 0.528
13687949, -1556413, 0.539
13697949, -1556413, 0.534
13707949, -1556413, 0.539
13717949, -1556413, 0.533
13727949, -1556413, 0.530
13737949, -1556413, 0.540
13747949, -1556413, 0.537
