13727949, -1346413, 0.462
13717949, -1356413, 0.479
13747949, -1366413, 0.462
13757949, -1366413, 0.453
13737949, -1376413, 0.456
13747949, -1376413, 0.455
13717949, -1386413, 0.460
13727949, -1386413, 0.459
13737949, -1386413, 0.459
13747949, -1386413, 0.456
13757949, -1386413, 0.453
13717949, -1396413, 0.467
13727949, -1396413, 0.466
13737949, -1396413, 0.455
13747949, -1396413, 0.458
13757949, -1396413, 0.456
13767949, -1396413, 0.454
12787949, -1406413, 0.500
13717949, -1406413, 0.466
13727949, -1406413, 0.467
13737949, -1406413, 0.457
13747949, -1406413, 0.460
13757949, -1406413, 0.455
13767949, -1406413, 0.455
12737949, -1416413, 0.500
12767949, -1416413, 0.498
12787949, -1416413, 0.499
13717949, -1416413, 0.470
13727949, -1416413, 0.467
13737949, -1416413, 0.458
13747949, -1416413, 0.458
13757949, -1416413, 0.456
13767949, -1416413, 0.452
12587949, -1426413, 0.471
12667949, -1426413, 0.486
12727949, -1426413, 0.498
12737949, -1426413, 0.509
12757949, -1426413, 0.504
12767949, -1426413, 0.502
12777949, -1426413, 0.503
13717949, -1426413, 0.473
13727949, -1426413, 0.469
13737949, -1426413, 0.465
13747949, -1426413, 0.459
13757949, -1426413, 0.454
13767949, -1426413, 0.457
12587949, -1436413, 0.469
12597949, -1436413, 0.472
12627949, -1436413, 0.482
12647949, -1436413, 0.487
12667949, -1436413, 0.499
12677949, -1436413, 0.501
12737949, -1436413, 0.505
12767949, -1436413, 0.508
12777949, -1436413, 0.492
13177949, -1436413, 0.509
13717949, -1436413, 0.470
13727949, -1436413, 0.471
13737949, -1436413, 0.466
13747949, -1436413, 0.474
13757949, -1436413, 0.461
13767949, -1436413, 0.455
13777949, -1436413, 0.455
12567949, -1446413, 0.464
12577949, -1446413, 0.464
12587949, -1446413, 0.463
12597949, -1446413, 0.470
12617949, -1446413, 0.482
12627949, -1446413, 0.491
12637949, -1446413, 0.492
12647949, -1446413, 0.498
12657949, -1446413, 0.497
12667949, -1446413, 0.499
12677949, -1446413, 0.504
12687949, -1446413, 0.507
12737949, -1446413, 0.496
12747949, -1446413, 0.506
12757949, -1446413, 0.501
12767949, -1446413, 0.504
12777949, -1446413, 0.505
12787949, -1446413, 0.495
12817949, -1446413, 0.499
12827949, -1446413, 0.502
13717949, -1446413, 0.469
13727949, -1446413, 0.466
13737949, -1446413, 0.471
13747949, -1446413, 0.475
13757949, -1446413, 0.466
13767949, -1446413, 0.461
13777949, -1446413, 0.460
12567949, -1456413, 0.471
12577949, -1456413, 0.466
12587949, -1456413, 0.464
12597949, -1456413, 0.475
12607949, -1456413, 0.472
12617949, -1456413, 0.466
12627949, -1456413, 0.487
12637949, -1456413, 0.495
12647949, -1456413, 0.488
12657949, -1456413, 0.491
12667949, -1456413, 0.497
12677949, -1456413, 0.503
12747949, -1456413, 0.500
12787949, -1456413, 0.498
12797949, -1456413, 0.498
12817949, -1456413, 0.505
12827949, -1456413, 0.506
12877949, -1456413, 0.512
13717949, -1456413, 0.470
13727949, -1456413, 0.473
13737949, -1456413, 0.472
13747949, -1456413, 0.471
13757949, -1456413, 0.459
13767949, -1456413, 0.456
13777949, -1456413, 0.458
12567949, -1466413, 0.476
12577949, -1466413, 0.472
12597949, -1466413, 0.473
12607949, -1466413, 0.482
12617949, -1466413, 0.480
12627949, -1466413, 0.485
12637949, -1466413, 0.485
12647949, -1466413, 0.487
12657949, -1466413, 0.495
12667949, -1466413, 0.497
12677949, -1466413, 0.490
12797949, -1466413, 0.501
12807949, -1466413, 0.492
12817949, -1466413, 0.504
12827949, -1466413, 0.503
12837949, -1466413, 0.496
13707949, -1466413, 0.468
13717949, -1466413, 0.470
13727949, -1466413, 0.468
13737949, -1466413, 0.474
13747949, -1466413, 0.473
13757949, -1466413, 0.468
13767949, -1466413, 0.464
13777949, -1466413, 0.448
12567949, -1476413, 0.478
12577949, -1476413, 0.481
12597949, -1476413, 0.478
12607949, -1476413, 0.485
12617949, -1476413, 0.493
12627949, -1476413, 0.489
12637949, -1476413, 0.492
12647949, -1476413, 0.495
12657949, -1476413, 0.495
12667949, -1476413, 0.494
12787949, -1476413, 0.495
12797949, -1476413, 0.498
12807949, -1476413, 0.496
12817949, -1476413, 0.495
12827949, -1476413, 0.508
12837949, -1476413, 0.511
13707949, -1476413, 0.472
13717949, -1476413, 0.467
13727949, -1476413, 0.467
13737949, -1476413, 0.465
13747949, -1476413, 0.464
13757949, -1476413, 0.462
13767949, -1476413, 0.461
13777949, -1476413, 0.452
12557949, -1486413, 0.486
12567949, -1486413, 0.480
12577949, -1486413, 0.486
12587949, -1486413, 0.481
12597949, -1486413, 0.473
12607949, -1486413, 0.473
12617949, -1486413, 0.491
12627949, -1486413, 0.493
12637949, -1486413, 0.496
12647949, -1486413, 0.494
12657949, -1486413, 0.489
12807949, -1486413, 0.500
12817949, -1486413, 0.497
12827949, -1486413, 0.505
12837949, -1486413, 0.511
12847949, -1486413, 0.506
12857949, -1486413, 0.503
13707949, -1486413, 0.469
13717949, -1486413, 0.468
13727949, -1486413, 0.467
13737949, -1486413, 0.465
13747949, -1486413, 0.463
13757949, -1486413, 0.467
13767949, -1486413, 0.458
13777949, -1486413, 0.456
12547949, -1496413, 0.489
12557949, -1496413, 0.486
12587949, -1496413, 0.478
12617949, -1496413, 0.479
12627949, -1496413, 0.487
12637949, -1496413, 0.483
12647949, -1496413, 0.482
12797949, -1496413, 0.483
12807949, -1496413, 0.504
12817949, -1496413, 0.501
12827949, -1496413, 0.503
12837949, -1496413, 0.511
12847949, -1496413, 0.511
12857949, -1496413, 0.513
12867949, -1496413, 0.512
12877949, -1496413, 0.510
12887949, -1496413, 0.508
12897949, -1496413, 0.510
12907949, -1496413, 0.507
13697949, -1496413, 0.463
13717949, -1496413, 0.467
13727949, -1496413, 0.468
13737949, -1496413, 0.471
13747949, -1496413, 0.460
13757949, -1496413, 0.467
13767949, -1496413, 0.456
13777949, -1496413, 0.460
12637949, -1506413, 0.482
12807949, -1506413, 0.505
12817949, -1506413, 0.503
12827949, -1506413, 0.510
12837949, -1506413, 0.510
12847949, -1506413, 0.511
12857949, -1506413, 0.511
12867949, -1506413, 0.511
12877949, -1506413, 0.509
12887949, -1506413, 0.511
12897949, -1506413, 0.510
12907949, -1506413, 0.509
13697949, -1506413, 0.462
13707949, -1506413, 0.462
13717949, -1506413, 0.457
13727949, -1506413, 0.470
13737949, -1506413, 0.472
13747949, -1506413, 0.468
13757949, -1506413, 0.466
13767949, -1506413, 0.458
13777949, -1506413, 0.445
13787949, -1506413, 0.455
12797949, -1516413, 0.487
12807949, -1516413, 0.500
12817949, -1516413, 0.505
12827949, -1516413, 0.510
12837949, -1516413, 0.510
12847949, -1516413, 0.511
12857949, -1516413, 0.512
12867949, -1516413, 0.513
12877949, -1516413, 0.513
12887949, -1516413, 0.509
12897949, -1516413, 0.510
12907949, -1516413, 0.512
12917949, -1516413, 0.511
12927949, -1516413, 0.510
12937949, -1516413, 0.507
12997949, -1516413, 0.509
13087949, -1516413, 0.488
13097949, -1516413, 0.482
13697949, -1516413, 0.457
13707949, -1516413, 0.458
13717949, -1516413, 0.466
13727949, -1516413, 0.468
13737949, -1516413, 0.470
13747949, -1516413, 0.473
13757949, -1516413, 0.470
13767949, -1516413, 0.456
13777949, -1516413, 0.445
13787949, -1516413, 0.444
13797949, -1516413, 0.447
13807949, -1516413, 0.455
13817949, -1516413, 0.451
12667949, -1526413, 0.469
12797949, -1526413, 0.492
12807949, -1526413, 0.497
12817949, -1526413, 0.502
12827949, -1526413, 0.498
12837949, -1526413, 0.509
12847949, -1526413, 0.511
12857949, -1526413, 0.514
12867949, -1526413, 0.513
12877949, -1526413, 0.509
12887949, -1526413, 0.509
12897949, -1526413, 0.511
12907949, -1526413, 0.513
12917949, -1526413, 0.510
12927949, -1526413, 0.508
12937949, -1526413, 0.505
12957949, -1526413, 0.492
12987949, -1526413, 0.510
12997949, -1526413, 0.511
13097949, -1526413, 0.494
13137949, -1526413, 0.495
13157949, -1526413, 0.499
13167949, -1526413, 0.499
13687949, -1526413, 0.466
13697949, -1526413, 0.455
13707949, -1526413, 0.464
13717949, -1526413, 0.467
13727949, -1526413, 0.467
13737949, -1526413, 0.473
13747949, -1526413, 0.469
13757949, -1526413, 0.466
13767949, -1526413, 0.460
13777949, -1526413, 0.456
13787949, -1526413, 0.451
13797949, -1526413, 0.449
13807949, -1526413, 0.458
12667949, -1536413, 0.478
12787949, -1536413, 0.495
12797949, -1536413, 0.499
12817949, -1536413, 0.505
12827949, -1536413, 0.509
12837949, -1536413, 0.509
12847949, -1536413, 0.511
12857949, -1536413, 0.511
12867949, -1536413, 0.512
12877949, -1536413, 0.508
12887949, -1536413, 0.507
12897949, -1536413, 0.501
12907949, -1536413, 0.497
12917949, -1536413, 0.496
12927949, -1536413, 0.507
12937949, -1536413, 0.506
12947949, -1536413, 0.495
12957949, -1536413, 0.496
12967949, -1536413, 0.502
12977949, -1536413, 0.507
12987949, -1536413, 0.511
12997949, -1536413, 0.510
13007949, -1536413, 0.512
13057949, -1536413, 0.492
13067949, -1536413, 0.486
13077949, -1536413, 0.492
13087949, -1536413, 0.497
13147949, -1536413, 0.499
13157949, -1536413, 0.494
13167949, -1536413, 0.493
13177949, -1536413, 0.492
13687949, -1536413, 0.462
13697949, -1536413, 0.459
13707949, -1536413, 0.464
13717949, -1536413, 0.459
13727949, -1536413, 0.463
13737949, -1536413, 0.467
13747949, -1536413, 0.468
13757949, -1536413, 0.465
13767949, -1536413, 0.463
13777949, -1536413, 0.459
13787949, -1536413, 0.461
13797949, -1536413, 0.443
13807949, -1536413, 0.455
12647949, -1546413, 0.469
12657949, -1546413, 0.471
12667949, -1546413, 0.477
12757949, -1546413, 0.491
12767949, -1546413, 0.485
12777949, -1546413, 0.489
12787949, -1546413, 0.491
12797949, -1546413, 0.495
12807949, -1546413, 0.495
12817949, -1546413, 0.502
12827949, -1546413, 0.501
12837949, -1546413, 0.500
12847949, -1546413, 0.513
12857949, -1546413, 0.504
12867949, -1546413, 0.498
12877949, -1546413, 0.498
12887949, -1546413, 0.507
12897949, -1546413, 0.514
12907949, -1546413, 0.510
12917949, -1546413, 0.509
12927949, -1546413, 0.493
12937949, -1546413, 0.507
12947949, -1546413, 0.507
12957949, -1546413, 0.491
12967949, -1546413, 0.497
12977949, -1546413, 0.508
12987949, -1546413, 0.511
12997949, -1546413, 0.507
13007949, -1546413, 0.512
13017949, -1546413, 0.512
13057949, -1546413, 0.496
13067949, -1546413, 0.502
13077949, -1546413, 0.489
13087949, -1546413, 0.498
13107949, -1546413, 0.502
13157949, -1546413, 0.498
13167949, -1546413, 0.500
13177949, -1546413, 0.493
13197949, -1546413, 0.486
13677949, -1546413, 0.457
13687949, -1546413, 0.460
13697949, -1546413, 0.464
13707949, -1546413, 0.463
13717949, -1546413, 0.460
13727949, -1546413, 0.472
13737949, -1546413, 0.462
13747949, -1546413, 0.477
13757949, -1546413, 0.468
13767949, -1546413, 0.460
13777949, -1546413, 0.459
13787949, -1546413, 0.450
13797949, -1546413, 0.456
12647949, -1556413, 0.472
12657949, -1556413, 0.475
12667949, -1556413, 0.481
12677949, -1556413, 0.488
12707949, -1556413, 0.489
12717949, -1556413, 0.477
12727949, -1556413, 0.484
12747949, -1556413, 0.484
12757949, -1556413, 0.491
12767949, -1556413, 0.491
12787949, -1556413, 0.490
12797949, -1556413, 0.497
12807949, -1556413, 0.492
12817949, -1556413, 0.497
12827949, -1556413, 0.499
12837949, -1556413, 0.501
12847949, -1556413, 0.513
12857949, -1556413, 0.498
12867949, -1556413, 0.508
12877949, -1556413, 0.511
12887949, -1556413, 0.511
12897949, -1556413, 0.509
12907949, -1556413, 0.507
12917949, -1556413, 0.512
12927949, -1556413, 0.510
12937949, -1556413, 0.499
12947949, -1556413, 0.506
12957949, -1556413, 0.508
12967949, -1556413, 0.498
12977949, -1556413, 0.502
12987949, -1556413, 0.507
12997949, -1556413, 0.505
13007949, -1556413, 0.500
13017949, -1556413, 0.500
13027949, -1556413, 0.511
13037949, -1556413, 0.505
13057949, -1556413, 0.502
13067949, -1556413, 0.503
13077949, -1556413, 0.503
13087949, -1556413, 0.506
13097949, -1556413, 0.505
13107949, -1556413, 0.503
13117949, -1556413, 0.499
13157949, -1556413, 0.500
13167949, -1556413, 0.488
13177949, -1556413, 0.487
13187949, -1556413, 0.491
13197949, -1556413, 0.489
13207949, -1556413, 0.486
13677949, -1556413, 0.452
13687949, -1556413, 0.459
13697949, -1556413, 0.457
13707949, -1556413, 0.460
13717949, -1556413, 0.460
13727949, -1556413, 0.475
13737949, -1556413, 0.473
13747949, -1556413, 0.475
13757949, -1556413, 0.468
13767949, -1556413, 0.472
13777949, -1556413, 0.469
13787949, -1556413, 0.467
13797949, -1556413, 0.464
12627949, -1566413, 0.441
12637949, -1566413, 0.472
12647949, -1566413, 0.473
12657949, -1566413, 0.477
12667949, -1566413, 0.476
12677949, -1566413, 0.484
12687949, -1566413, 0.474
12697949, -1566413, 0.478
12707949, -1566413, 0.486
12717949, -1566413, 0.479
12727949, -1566413, 0.482
12737949, -1566413, 0.483
12747949, -1566413, 0.484
12757949, -1566413, 0.490
12767949, -1566413, 0.486
12777949, -1566413, 0.491
12787949, -1566413, 0.498
12797949, -1566413, 0.500
12807949, -1566413, 0.498
12817949, -1566413, 0.496
12827949, -1566413, 0.502
12837949, -1566413, 0.503
12847949, -1566413, 0.507
12857949, -1566413, 0.510
12867949, -1566413, 0.507
12877949, -1566413, 0.504
12887949, -1566413, 0.511
12897949, -1566413, 0.504
12907949, -1566413, 0.509
12917949, -1566413, 0.511
12927949, -1566413, 0.511
12937949, -1566413, 0.501
12947949, -1566413, 0.500
12957949, -1566413, 0.503
12967949, -1566413, 0.509
12977949, -1566413, 0.497
12987949, -1566413, 0.503
12997949, -1566413, 0.505
13007949, -1566413, 0.504
13017949, -1566413, 0.501
13027949, -1566413, 0.511
13037949, -1566413, 0.502
13047949, -1566413, 0.501
13057949, -1566413, 0.505
13067949, -1566413, 0.503
13077949, -1566413, 0.496
13087949, -1566413, 0.508
13097949, -1566413, 0.506
13107949, -1566413, 0.495
13117949, -1566413, 0.503
13157949, -1566413, 0.500
13167949, -1566413, 0.497
13177949, -1566413, 0.482
13187949, -1566413, 0.492
13197949, -1566413, 0.482
13207949, -1566413, 0.495
13677949, -1566413, 0.459
13687949, -1566413, 0.453
13697949, -1566413, 0.463
13707949, -1566413, 0.465
13717949, -1566413, 0.453
13727949, -1566413, 0.464
13737949, -1566413, 0.469
13747949, -1566413, 0.475
13757949, -1566413, 0.469
13767949, -1566413, 0.473
13777949, -1566413, 0.467
13787949, -1566413, 0.467
13797949, -1566413, 0.453
13807949, -1566413, 0.449
13817949, -1566413, 0.462
12607949, -1576413, 0.472
12637949, -1576413, 0.442
12647949, -1576413, 0.471
12657949, -1576413, 0.472
12667949, -1576413, 0.479
12677949, -1576413, 0.487
12687949, -1576413, 0.478
12697949, -1576413, 0.481
12707949, -1576413, 0.484
12717949, -1576413, 0.477
12727949, -1576413, 0.481
12737949, -1576413, 0.488
12747949, -1576413, 0.482
12757949, -1576413, 0.488
12767949, -1576413, 0.487
12777949, -1576413, 0.482
