lon	lat	biome	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19
148.820833333333	-20.8541666666667	1	23.1208324432373	9.32499980926514	49.3386268615723	343.401824951172	31.2999992370605	12.3999996185303	18.8999996185303	26.4500007629395	19.3333339691162	26.783332824707	18.3666667938232	1623	429	22	92.9656677246094	959	91	847	106
145.445833333333	-16.6791666666667	1	22.0375003814697	8.22500038146973	53.4090881347656	262.133941650391	29.2000007629395	13.8000001907349	15.4000005722046	24.5499992370605	18.4333324432373	24.8333339691162	18.4333324432373	1855	454	45	82.3451538085938	1013	150	900	150
148.904166666667	-20.9625	1	22.6416664123535	8.98333358764648	48.2974891662598	346.566497802734	30.7000007629395	12.1000003814697	18.6000003814697	26.0499992370605	18.783332824707	26.3666667938232	17.8666667938232	1736	418	30	87.6244659423828	952	100	945	107
145.9875	-18.1291666666667	1	23.9208335876465	9.52499961853027	53.5112342834473	292.275238037109	31.7000007629395	13.8999996185303	17.8000011444092	26.9166679382324	20.6166667938232	27.1000003814697	19.9333324432373	1555	522	13	110.588912963867	945	49	862	69
145.9625	-19.0041666666667	1	21.3208332061768	10.5250005722046	52.3631858825684	349.235900878906	30.6000003814697	10.5	20.1000003814697	24.7333335876465	17.533332824707	25.1000003814697	16.5499992370605	930	203	12	91.1056747436523	543	42	519	50
145.995833333333	-18.2458333333333	1	23.8999996185303	9.58333301544189	53.5381736755371	293.7763671875	31.7000007629395	13.8000001907349	17.9000015258789	26.9166679382324	19.8666667938232	27.0499992370605	19.8666667938232	1575	422	14	93.0769653320312	893	71	854	71
149.1875	-21.5708333333333	1	21.2958335876465	8.24166679382324	46.0428314208984	356.501037597656	29.2999992370605	11.3999996185303	17.8999996185303	24.966667175293	17.2999992370605	25.2000007629395	16.4333343505859	1489	353	28	82.978401184082	828	100	762	135
145.879166666667	-17.2791666666667	1	19.9750003814697	6.93333339691162	48.1481513977051	272.884429931641	27	12.6000003814697	14.3999996185303	21.9333343505859	18.4166660308838	22.9833335876465	16.283332824707	3163	531	73	64.1824951171875	1469	293	1268	388
148.679166666667	-20.3708333333333	1	22.1625003814697	7.60833311080933	45.2876930236816	337.309722900391	29.7000007629395	12.8999996185303	16.8000011444092	25.5833339691162	18.3833332061768	25.8333339691162	17.5499992370605	1948	394	26	83.182731628418	1082	104	933	154
145.245833333333	-16.4958333333333	1	19.466667175293	8.21666622161865	53.3549766540527	263.786560058594	27.1000003814697	11.6999998092651	15.4000005722046	22	15.8833332061768	22.3500003814697	15.8833332061768	1590	371	13	104.275520324707	1030	61	832	61
146.120833333333	-18.6208333333333	1	23.9791660308838	10.1749992370605	53.2722473144531	316.977630615234	32.4000015258789	13.3000001907349	19.1000022888184	27.0499992370605	20.3500003814697	27.3833332061768	19.6000003814697	1938	481	39	95.6012878417969	1221	171	1053	178
145.270833333333	-16.3625	1	21.2458343505859	7.70833349227905	53.9044303894043	248.344146728516	28.1000003814697	13.8000001907349	14.3000001907349	22.9166679382324	19.9166660308838	23.9333343505859	17.8666667938232	3811	670	58	69.0165939331055	1816	206	1389	555
146.045833333333	-17.6208333333333	1	24.0750007629395	8.33333301544189	52.0833358764648	275.858154296875	31.2999992370605	15.3000001907349	15.9999990463257	26.8500003814697	20.283332824707	27.0666675567627	20.283332824707	3210	645	78	82.5734405517578	1788	253	1393	253
150.5625	-22.7791666666667	1	21.9375	9.95833301544189	49.7916641235352	361.500183105469	30.7000007629395	10.6999998092651	20	25.6833324432373	19.9333343505859	25.9166660308838	17.0499992370605	1224	211	26	62.7097282409668	568	113	545	134
145.8375	-17.2541666666667	1	19.1875	7.05833339691162	49.0162048339844	273.80419921875	26.2999992370605	11.8999996185303	14.3999996185303	22.033332824707	16.1166667938232	22.216667175293	15.5	3760	1243	32	106.676139831543	2286	262	1980	409
145.6625	-18.0958333333333	1	19.6708335876465	8.40833282470703	49.4607810974121	309.6953125	27.7000007629395	10.6999998092651	17	21.8999996185303	17.9333343505859	23.0833339691162	15.4833335876465	3377	658	40	84.6924285888672	1879	209	1062	387
148.295833333333	-20.5958333333333	1	20.341667175293	9.31666660308838	48.7783584594727	359.948425292969	29.1000003814697	10	19.1000003814697	24.0499992370605	16.3333339691162	24.283332824707	15.4499998092651	1282	313	19	87.9944381713867	720	76	703	96
148.645833333333	-21.4708333333333	1	20.345832824707	9.74166679382324	48.22607421875	388.502136230469	29.7999992370605	9.60000038146973	20.1999988555908	24.2666664123535	16.1166667938232	24.6000003814697	15.0500001907349	917	171	14	73.6933670043945	465	68	459	81
149.1625	-21.8958333333333	1	22.1083335876465	10.3499994277954	49.285717010498	388.211730957031	31.2999992370605	10.3000001907349	21	26.3333339691162	17.8833332061768	26.3333339691162	16.783332824707	1152	231	22	76.1872711181641	593	80	593	84
145.2375	-16.4708333333333	1	19.1458339691162	8.10833358764648	52.9956398010254	265.256805419922	26.7000007629395	11.3999996185303	15.3000011444092	21.716667175293	17.7666664123535	22.033332824707	15.533332824707	1779	467	14	103.754554748535	1129	74	1057	92
149.0875	-21.8291666666667	1	21.5083332061768	9.78333377838135	48.4323425292969	382.187683105469	30.6000003814697	10.3999996185303	20.2000007629395	25.7000007629395	17.2999992370605	25.7000007629395	16.283332824707	1196	244	22	81.950309753418	677	81	677	92
150.629166666667	-22.7958333333333	1	21.783332824707	10.1166667938232	50.0825080871582	362.800567626953	30.3999996185303	10.1999998092651	20.2000007629395	25.6166667938232	19.716667175293	25.7999992370605	16.9166660308838	1287	212	22	60.8695297241211	584	115	559	138
146.220833333333	-18.2375	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
145.804166666667	-16.9708333333333	1	24.5208339691162	8.125	54.5301971435547	246.405624389648	31.2000007629395	16.2999992370605	14.9000015258789	26.9500007629395	21.7999992370605	27.1833343505859	21.1333332061768	2286	548	19	100.854598999023	1427	96	1075	118
146.0625	-17.7375	1	24.0833339691162	8.44999980926514	52.4844703674316	276.79443359375	31.2999992370605	15.1999998092651	16.0999984741211	26.8333339691162	20.966667175293	27.0666675567627	20.2666664123535	3080	567	57	76.4684143066406	1626	203	1355	224
145.4625	-16.0541666666667	1	24.3708343505859	6.17500019073486	52.777774810791	210.351013183594	30.1000003814697	18.3999996185303	11.7000007629395	26.3833332061768	23.2000007629395	26.6000003814697	21.4500007629395	1767	425	27	95.923583984375	1083	88	833	102
146.004166666667	-17.7291666666667	1	23.8999996185303	8.60000038146973	52.7607383728027	280.202850341797	31.2999992370605	15	16.2999992370605	26.7333335876465	20.7666664123535	26.9333343505859	20.0499992370605	3621	666	112	62.0805282592773	1762	468	1364	522
145.7125	-17.6958333333333	1	19.5750007629395	8.10000038146973	49.6932525634766	299.207305908203	27.2999992370605	11	16.2999992370605	21.7000007629395	21.3999996185303	22.8666667938232	15.533332824707	3807	684	87	65.7215957641602	1783	336	1054	711
145.645833333333	-18.0208333333333	1	19.8333339691162	8.51666641235352	49.5155067443848	314.066680908203	27.8999996185303	10.6999998092651	17.2000007629395	23.1000003814697	18.0833339691162	23.283332824707	15.5666666030884	2991	434	75	56.1683502197266	1220	290	970	554
145.7375	-17.4208333333333	1	20.6083335876465	8.05000019073486	50	291.226501464844	28.2000007629395	12.1000003814697	16.1000003814697	22.6666660308838	20.8833332061768	23.7999992370605	16.6499996185303	3114	605	62	70.2800216674805	1530	202	871	602
148.779166666667	-21.3375	1	22.0583324432373	9.58333301544189	47.9166679382324	377.075073242188	30.8999996185303	10.8999996185303	20	26.1666679382324	17.8833332061768	26.1666679382324	16.8833332061768	1445	339	22	87.9560546875	836	85	836	97
145.920833333333	-17.7041666666667	1	23.2458324432373	8.22500038146973	51.7295608520508	277.639862060547	30.6000003814697	14.6999998092651	15.9000005722046	25.283332824707	21.6000003814697	26.283332824707	19.466667175293	3045	611	84	64.7429122924805	1464	316	1116	436
148.579166666667	-21.4125	1	19.279167175293	9.34166622161865	47.661563873291	384.154693603516	28.6000003814697	9	19.6000003814697	23.2000007629395	15.0833330154419	23.5	14.0666666030884	837	145	13	68.3967361450195	410	62	376	76
148.795833333333	-21.4208333333333	1	21.408332824707	9.41666603088379	47.5589218139648	376.749450683594	30.2999992370605	10.5	19.7999992370605	25.1999988555908	17.216667175293	25.5166664123535	16.25	1558	424	23	92.8739395141602	902	101	872	116
145.7375	-16.9791666666667	1	24.5208339691162	8.64166641235352	55.0424613952637	254.562530517578	31.6000003814697	15.8999996185303	15.7000007629395	27.0166664123535	21.0166664123535	27.2666664123535	21.0166664123535	2919	730	22	95.3475112915039	1798	116	1300	116
145.3625	-15.7291666666667	1	24.595832824707	5.72499990463257	49.3534469604492	211.213577270508	30.2000007629395	18.6000003814697	11.6000003814697	26.6166667938232	23.4166679382324	26.8166675567627	21.6666660308838	1729	423	22	105.123954772949	1144	71	952	81
145.9125	-17.6791666666667	1	23.3624992370605	8.10833358764648	51.3185615539551	275.904541015625	30.7000007629395	14.8999996185303	15.8000011444092	26.216667175293	19.6000003814697	26.3666667938232	19.6000003814697	3352	661	83	70.336311340332	1712	322	1582	322
145.954166666667	-17.9458333333333	1	22.9375	9.15833282470703	52.9383430480957	292.715545654297	30.7999992370605	13.5	17.2999992370605	24.9833335876465	21.2666664123535	26.1333332061768	18.9333343505859	5026	1046	82	71.953727722168	2496	462	1749	750
148.404166666667	-21.2541666666667	1	20.9166660308838	10.7333335876465	50.8688812255859	388.869781494141	30.5	9.39999961853027	21.1000003814697	25.1333332061768	16.716667175293	25.1333332061768	15.5833330154419	843	150	10	75.0537261962891	435	53	435	71
146.4125	-19.3458333333333	1	21.2625007629395	9.25833415985107	49.7759857177734	346.601196289062	29.7000007629395	11.1000003814697	18.6000003814697	24.7333335876465	17.4333343505859	25	16.5166664123535	1041	325	18	101.844581604004	628	64	597	85
149.145833333333	-21.5458333333333	1	21.3333339691162	8.55000019073486	46.2162170410156	361.683776855469	29.5	11	18.5	25.0166664123535	17.2999992370605	25.283332824707	16.3833332061768	1440	301	18	80.1199645996094	781	73	733	98
148.595833333333	-20.6291666666667	1	23.1749992370605	10.783332824707	51.8429527282715	349.190612792969	32.0999984741211	11.3000001907349	20.7999992370605	26.5166664123535	19.3500003814697	26.8833332061768	18.3500003814697	1511	339	20	87.1039428710938	834	82	781	106
149.229166666667	-21.8791666666667	1	21.033332824707	8.91666698455811	46.6841201782227	374.592712402344	29.7000007629395	10.6000003814697	19.1000003814697	24.8666667938232	16.8500003814697	25.1333332061768	15.9166669845581	1057	204	26	68.2136611938477	513	88	503	107
145.1375	-16.1708333333333	1	23.158332824707	8.06666660308838	54.5045013427734	244.073699951172	30.1000003814697	15.3000001907349	14.8000001907349	25.4500007629395	19.783332824707	25.7333335876465	19.783332824707	2436	640	41	88.7477722167969	1362	171	948	171
146.170833333333	-18.5708333333333	1	23.9375	9.34166717529297	51.3278388977051	314.564086914062	32	13.8000001907349	18.2000007629395	27.0833339691162	19.6000003814697	27.3166656494141	19.6000003814697	2912	717	74	84.216423034668	1623	259	1367	259
148.3875	-20.4625	1	21.966667175293	8.60000038146973	48.3146095275879	338.635833740234	29.8999996185303	12.1000003814697	17.7999992370605	25.4166660308838	18.1333332061768	25.6333332061768	17.3333339691162	1581	350	18	93.0157928466797	952	73	852	95
150.670833333333	-22.6625	1	22.1000003814697	9.68333339691162	49.9140892028809	351.348052978516	30.6000003814697	11.1999998092651	19.4000015258789	25.783332824707	20.1000003814697	25.9833335876465	17.3833332061768	1285	213	23	58.8132972717285	594	118	542	169
148.645833333333	-21.2458333333333	1	21.1333332061768	9.13333320617676	47.3229713439941	371.968536376953	29.7999992370605	10.5	19.2999992370605	24.9166679382324	16.966667175293	25.2000007629395	16.0499992370605	1537	390	18	94.5884475708008	943	98	811	114
145.654166666667	-17.6541666666667	1	20.5499992370605	8.35000038146973	50.3012046813965	300.454223632812	28.2999992370605	11.6999998092651	16.5999984741211	21.033332824707	20.8833332061768	23.8166656494141	16.466667175293	3621	656	34	71.4396514892578	1599	236	1037	749
148.445833333333	-20.3625	1	23.1791667938232	10.4250001907349	51.8656730651855	343.706115722656	31.7000007629395	11.6000003814697	20.1000003814697	26.5	19.466667175293	26.8666667938232	18.4333343505859	1497	290	28	81.9798431396484	832	96	695	110
145.6875	-17.5958333333333	1	20.0708332061768	7.97500038146973	49.5341606140137	296.106994628906	27.7000007629395	11.6000003814697	16.1000003814697	20.5833339691162	20.3333339691162	23.3166675567627	16.0499992370605	3853	703	78	65.4095153808594	1817	348	1056	632
146.129166666667	-18.7375	1	24.0750007629395	10.3333330154419	53.8194389343262	314.024505615234	32.4000015258789	13.1999998092651	19.2000007629395	27.466667175293	19.75	27.466667175293	19.75	1650	358	16	78.7780075073242	849	75	849	75
148.579166666667	-20.3708333333333	1	23.2625007629395	9.70833396911621	50.0429534912109	350.072235107422	31.7000007629395	12.3000001907349	19.4000015258789	26.6499996185303	21.6166667938232	27	18.4166660308838	1985	432	35	84.7018890380859	1139	120	1002	152
146.354166666667	-19.0541666666667	1	22.5	8	47.6190490722656	311.484710693359	30.1000003814697	13.3000001907349	16.7999992370605	25.7666664123535	18.25	25.8500003814697	18.25	2014	428	25	92.8886260986328	1207	112	1105	112
145.6125	-17.3208333333333	1	20.6791667938232	9.79166603088379	54.3981475830078	297.355438232422	29	11	18	23.5499992370605	17.466667175293	23.8666667938232	16.6166667938232	2070	408	22	73.792610168457	1082	146	919	264
145.895833333333	-18.0208333333333	1	24.1291656494141	10.375	56.0810852050781	292.189666748047	32.0999984741211	13.6000003814697	18.4999980926514	27	20.1000003814697	27.283332824707	20.1000003814697	2553	536	60	86.7512359619141	1503	202	1233	202
149.0875	-21.1041666666667	1	22.7708339691162	9.20833301544189	47.9600677490234	358.319671630859	30.8999996185303	11.6999998092651	19.2000007629395	26.216667175293	18.8666667938232	26.5833339691162	17.7999992370605	1656	377	26	85.921745300293	954	98	866	118
145.629166666667	-17.4625	1	20.5	9.18333339691162	52.7777786254883	301.345458984375	28.5	11.1000003814697	17.3999996185303	22.5166664123535	20.9500007629395	23.783332824707	16.3999996185303	3160	615	59	60.1439323425293	1437	288	1064	718
145.904166666667	-18.2375	1	23.6916675567627	9.60000038146973	53.3333358764648	297.067749023438	31.6000003814697	13.6000003814697	18	26.7333335876465	19.6166667938232	26.9166660308838	19.6166667938232	2129	538	26	100.007614135742	1348	93	1060	93
148.854166666667	-21.1791666666667	1	22.6375007629395	10.5916662216187	50.9214744567871	364.249694824219	31.5	10.6999998092651	20.7999992370605	26.5166664123535	20.9166660308838	26.5166664123535	17.5833339691162	1593	309	27	79.0514602661133	849	108	849	133
146.229166666667	-18.3958333333333	1	23.5375003814697	7.90833330154419	48.5173835754395	292.334838867188	31	14.6999998092651	16.2999992370605	26.6166667938232	19.5499992370605	26.716667175293	19.5499992370605	2123	528	35	96.1407852172852	1319	149	1106	149
150.6375	-22.8708333333333	1	21.7083339691162	10	49.7512474060059	362.352386474609	30.3999996185303	10.3000001907349	20.0999984741211	25.5166664123535	17.6833324432373	25.7000007629395	16.8333339691162	1430	253	31	63.0858573913574	662	119	609	154
145.029166666667	-16.4375	1	24.3041667938232	11.158332824707	59.6702346801758	245.110900878906	33.0999984741211	14.3999996185303	18.6999988555908	26.25	21.8166656494141	26.9833335876465	20.9500007629395	1017	325	5	121.335922241211	698	17	420	22
145.5375	-17.2458333333333	1	21.0833339691162	10	54.6448097229004	289.084259033203	29.7999992370605	11.5	18.2999992370605	22.6833343505859	19.8666667938232	24.1666660308838	17.1333332061768	1963	381	21	79.1611251831055	988	123	834	183
145.3125	-15.7958333333333	1	23.0458335876465	6.625	52.1653518676758	222.020248413086	29.2000007629395	16.5	12.7000007629395	23.466667175293	20	25.4500007629395	20	3256	513	31	79.7769012451172	1520	102	1295	102
146.0125	-17.3458333333333	1	23.9375	7.34166717529297	50.9837989807129	258.3876953125	30.5	16.1000003814697	14.3999996185303	25.8333339691162	22.4333343505859	26.7333335876465	20.3833332061768	2362	543	46	87.9123611450195	1360	153	948	248
150.745833333333	-22.4625	1	22.3374996185303	7.70833301544189	47.5823020935059	315.091064453125	29.7000007629395	13.5	16.2000007629395	25.716667175293	20.3500003814697	25.8500003814697	18.1499996185303	1051	179	19	60.3530540466309	480	85	460	137
145.879166666667	-16.9541666666667	1	23.0541667938232	6.54166650772095	49.936393737793	239.805389404297	29.2999992370605	16.2000007629395	13.0999984741211	25.533332824707	19.783332824707	25.6666660308838	19.783332824707	1937	403	35	84.4105606079102	1115	116	918	116
148.8625	-20.9791666666667	1	22.7958335876465	9.45833301544189	49.006908416748	353.742706298828	31	11.6999998092651	19.2999992370605	26.2666664123535	18.8833332061768	26.5833339691162	17.8999996185303	1825	472	28	93.9931640625	1093	99	955	111
145.320833333333	-16.4375	1	21.9333324432373	7.76666641235352	52.4774780273438	256.633209228516	29	14.1999998092651	14.8000001907349	24.466667175293	18.3999996185303	24.6833324432373	18.3999996185303	2961	649	54	81.8415145874023	1603	179	1223	179
145.645833333333	-16.7708333333333	1	22.3791675567627	7.05833339691162	51.8995094299316	242.716232299805	28.8999996185303	15.3000001907349	13.5999994277954	24.1000003814697	19.0666656494141	25	19.0666656494141	2317	473	25	86.5377426147461	1256	131	1057	131
148.729166666667	-20.8958333333333	1	22.8708324432373	10.0749998092651	51.1421318054199	349.073181152344	31.2000007629395	11.5	19.7000007629395	26.2666664123535	19.0166664123535	26.5666675567627	18.033332824707	1570	350	24	83.7133331298828	881	94	809	109
149.2625	-21.7458333333333	1	21.9833335876465	8.73333358764648	47.4637680053711	355.913238525391	30.1000003814697	11.6999998092651	18.4000015258789	25.6333332061768	17.9833335876465	25.8666667938232	17.1166667938232	1257	251	20	77.3462600708008	662	91	651	101
148.920833333333	-21.1958333333333	1	22.654167175293	10.5416669845581	50.9259262084961	361.030456542969	31.3999996185303	10.6999998092651	20.7000007629395	26.0833339691162	18.716667175293	26.466667175293	17.6333332061768	1639	348	26	77.7697906494141	870	104	795	128
150.604166666667	-22.7291666666667	1	21.8291664123535	10.2083330154419	50.5363006591797	362.34375	30.6000003814697	10.3999996185303	20.2000007629395	25.6333332061768	19.783332824707	25.8333339691162	16.966667175293	1320	198	29	55.2702369689941	547	118	499	154
146.0875	-17.8375	1	23.4166660308838	7.43333387374878	49.8881454467773	269.387603759766	30.3999996185303	15.5	14.8999996185303	25.4333324432373	21.7000007629395	26.3500003814697	19.75	2420	522	45	83.8518447875977	1326	163	976	193
148.629166666667	-21.0791666666667	1	21.6375007629395	9.05833339691162	47.6754379272461	366.941436767578	30	11	19	25.3333339691162	17.5499992370605	25.6000003814697	16.6000003814697	1658	418	18	90.923225402832	996	102	833	162
145.904166666667	-17.9708333333333	1	24.0375003814697	9.89166641235352	54.9537048339844	293.684478759766	31.8999996185303	13.8999996185303	18	26.9166660308838	19.9833335876465	27.216667175293	19.9833335876465	2812	583	66	79.2105407714844	1525	235	1203	235
148.8125	-35.8541666666667	10	9.45833301544189	12.5	47.1698112487793	513.45458984375	23.7000007629395	-2.79999995231628	26.5	8.91666698455811	6.61666679382324	15.716667175293	3.06666660308838	781	79	55	13.1202640533447	227	173	189	187
147.045833333333	-37.4958333333333	10	8.63333320617676	8.66666698455811	41.0742492675781	450.021881103516	20.6000003814697	-0.5	21.1000003814697	5.25	14.2666664123535	14.2666664123535	3.16666650772095	1080	114	59	17.3498611450195	315	209	209	307
146.5375	-37.5625	10	11.1958332061768	10.3916664123535	45.3784561157227	441.842529296875	24.2000007629395	1.29999995231628	22.9000015258789	6.29999971389771	16.716667175293	16.716667175293	5.80000019073486	1024	118	51	24.5530700683594	333	176	176	317
146.6625	-37.1458333333333	10	9.05833339691162	8.81666660308838	39.714714050293	482.026184082031	21.7000007629395	-0.5	22.2000007629395	3.61666655540466	15.0666666030884	15.0666666030884	3.21666669845581	1265	150	56	30.2101955413818	430	198	198	427
148.2125	-36.4041666666667	10	10.4458332061768	10.4416666030884	43.8725509643555	485.224670410156	23.3999996185303	-0.400000005960464	23.7999992370605	7.20000028610229	14.3666667938232	16.3500003814697	4.45000028610229	1057	111	56	20.3383598327637	332	196	212	302
146.3875	-37.1625	10	10.1083335876465	9.41666698455811	41.1208152770996	479.842926025391	23.2000007629395	0.300000011920929	22.9000015258789	4.73333358764648	16.1166667938232	16.1166667938232	4.30000019073486	1335	170	55	34.2768707275391	478	195	195	465
147.329166666667	-37.0708333333333	10	8.20833301544189	9.58333301544189	42.2173271179199	482.214752197266	20.8999996185303	-1.79999995231628	22.6999988555908	2.29999995231628	14.1833333969116	14.1833333969116	2.29999995231628	1219	142	65	19.8365917205811	361	235	235	361
147.295833333333	-36.7041666666667	10	9.33749961853027	9.59166717529297	41.343391418457	493.241241455078	22.3999996185303	-0.800000011920929	23.1999988555908	3.83333349227905	15.4166669845581	15.4166669845581	3.33333325386047	1244	146	57	27.0886211395264	411	210	210	400
148.2875	-36.2625	10	6.09999990463257	8.38333320617676	37.5934257507324	498.484069824219	18.2999992370605	-4	22.2999992370605	2.33333325386047	12.1999998092651	12.1999998092651	-0.0166666507720947	1797	193	90	23.8623733520508	578	311	311	532
147.8875	-36.7708333333333	10	10.3041667938232	11.4250001907349	46.2550582885742	483.977172851562	24	-0.699999988079071	24.7000007629395	7.19999980926514	14.1333332061768	16.216667175293	4.33333349227905	901	94	52	18.3278312683105	278	173	189	250
147.9375	-36.5125	10	9.11250019073486	9.55833339691162	41.9225120544434	481.074188232422	21.7000007629395	-1.10000002384186	22.8000011444092	5.73333358764648	15	15	3.18333339691162	1283	138	64	22.2725563049316	408	233	233	374
148.554166666667	-35.7958333333333	10	8.30000019073486	11.3999996185303	45.2380981445312	509.906402587891	22.2999992370605	-2.90000009536743	25.1999988555908	2.75	12.3333330154419	14.5	1.95000004768372	1220	141	63	23.491943359375	391	215	241	381
146.545833333333	-37.2458333333333	10	8.94166660308838	8.98333358764648	40.2840042114258	478.961151123047	21.6000003814697	-0.699999988079071	22.3000011444092	3.51666665077209	14.8999996185303	14.8999996185303	3.09999990463257	1256	153	55	30.9364738464355	433	193	193	424
